step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
85,32,0.0908995,0.0412217,0.496778,0.1,0.0496778,-0.000932475,9.86835e-12,-0.000932475,1250.09,0.248625,0.379578,0,0.228194,0.826195,0.118728,true
86,32,0.0676477,0.0177281,0.499196,0.1,0.0499196,0.000202829,-1.17042e-11,0.000202829,1253.13,0.184839,0.495911,0,0.207269,0.52463,0.116096,true
87,32,0.0628834,0.01299,0.498934,0.1,0.0498934,0.000972876,-2.07031e-11,0.000972876,1252.8,0.132202,0.561422,0,0.203094,0.451952,0.0902579,true
88,32,0.0712277,0.0215095,0.497183,0.1,0.0497183,0.000103325,1.1054e-11,0.000103325,1250.6,0.163988,0.5295,0,0.210278,0.582576,0.0976865,true
89,32,0.0908967,0.0412243,0.496724,0.1,0.0496724,-0.000947837,-3.20445e-12,-0.000947837,1250.02,0.244756,0.379618,0,0.228127,0.827002,0.113502,true
90,32,0.0674898,0.0175695,0.499203,0.1,0.0499203,0.000246309,1.59219e-11,0.000246309,1253.14,0.177445,0.497091,0,0.207549,0.52273,0.11043,true
91,32,0.0628087,0.0129167,0.498921,0.1,0.0498921,0.00103529,-2.53084e-12,0.00103529,1252.78,0.125447,0.562276,0,0.203024,0.451612,0.0853738,true
92,32,0.071077,0.0213627,0.497143,0.1,0.0497143,0.000138992,3.74293e-11,0.000138992,1250.55,0.158865,0.53243,0,0.210464,0.581282,0.0928951,true
93,32,0.0906908,0.0410271,0.496637,0.1,0.0496637,-0.000946812,2.98793e-11,-0.000946813,1249.91,0.239864,0.379964,0,0.228295,0.82612,0.108128,true
94,32,0.0675361,0.0176196,0.499164,0.1,0.0499164,0.000264855,2.00433e-11,0.000264855,1253.09,0.170858,0.498027,0,0.207561,0.523704,0.105135,true
95,32,0.0627616,0.0128699,0.498917,0.1,0.0498917,0.00108372,-1.1735e-11,0.00108372,1252.78,0.119934,0.560506,0,0.202923,0.451386,0.0809006,true
96,32,0.0708563,0.0211482,0.497082,0.1,0.0497082,0.000156384,-2.31402e-11,0.000156384,1250.47,0.153528,0.530619,0,0.210914,0.579108,0.0879929,true
97,32,0.0906505,0.0409943,0.496562,0.1,0.0496562,-0.000932317,-6.9441e-11,-0.000932317,1249.82,0.237018,0.381531,0,0.2279,0.825487,0.103299,true
98,32,0.0674358,0.0175209,0.499149,0.1,0.0499149,0.000294279,8.23773e-12,0.000294279,1253.07,0.167452,0.498128,0,0.207869,0.522183,0.100922,true
99,32,0.0626896,0.0127956,0.49894,0.1,0.049894,0.00113285,1.3337e-11,0.00113285,1252.81,0.115508,0.563131,0,0.20271,0.450109,0.077324,true
100,32,0.0709599,0.0212582,0.497017,0.1,0.0497017,0.000210852,-3.14521e-11,0.000210852,1250.39,0.148955,0.526835,0,0.211248,0.58127,0.0838127,true
101,32,0.0905429,0.040891,0.496519,0.1,0.0496519,-0.000951093,-2.31453e-11,-0.000951093,1249.77,0.23314,0.382894,0,0.227859,0.824135,0.0984721,true
102,32,0.0673915,0.0174782,0.499133,0.1,0.0499133,0.000340471,1.2196e-12,0.000340471,1253.05,0.16356,0.50175,0,0.207242,0.521756,0.0968444,true
103,32,0.0627256,0.012836,0.498896,0.1,0.0498896,0.00118214,2.21629e-11,0.00118214,1252.75,0.111155,0.562256,0,0.202718,0.451633,0.0737053,true
104,32,0.0708586,0.0211602,0.496983,0.1,0.0496983,0.000194021,-1.41021e-11,0.000194021,1250.35,0.146295,0.531352,0,0.210263,0.579749,0.0803028,true
105,32,0.0904783,0.0408297,0.496487,0.1,0.0496487,-0.000922095,3.18321e-11,-0.000922095,1249.72,0.230841,0.381673,0,0.227332,0.824476,0.0945579,true
106,32,0.0672376,0.0173251,0.499125,0.1,0.0499125,0.000350439,2.05722e-12,0.000350439,1253.04,0.156378,0.50236,0,0.207568,0.51966,0.0921771,true
107,32,0.0626808,0.012788,0.498927,0.1,0.0498927,0.00124564,7.85401e-12,0.00124564,1252.79,0.105508,0.563375,0,0.203124,0.450722,0.0699677,true
108,32,0.0707348,0.0210368,0.496979,0.1,0.0496979,0.000240137,-1.7584e-12,0.000240137,1250.34,0.141795,0.527812,0,0.210125,0.579238,0.0761655,true
109,32,0.0902637,0.0406221,0.496416,0.1,0.0496416,-0.000949759,9.50372e-12,-0.000949759,1249.64,0.228264,0.380107,0,0.227185,0.822773,0.0908044,true
110,32,0.0672133,0.0173037,0.499096,0.1,0.0499096,0.000368935,-2.56892e-11,0.000368935,1253.01,0.153697,0.50236,0,0.20684,0.519419,0.0888541,true
111,32,0.0626423,0.012752,0.498904,0.1,0.0498904,0.00127375,-1.10154e-11,0.00127375,1252.76,0.101547,0.563558,0,0.202743,0.450882,0.0670104,true
112,32,0.0707431,0.0210537,0.496894,0.1,0.0496894,0.000283343,7.40556e-12,0.000283343,1250.24,0.138664,0.525431,0,0.210434,0.579506,0.0726994,true
113,32,0.0902279,0.0405932,0.496347,0.1,0.0496347,-0.000944845,7.83087e-12,-0.000944845,1249.55,0.22567,0.381368,0,0.227637,0.822905,0.0874699,true
114,32,0.0671832,0.0172715,0.499117,0.1,0.0499117,0.000405184,1.80573e-11,0.000405184,1253.03,0.148135,0.50533,0,0.20722,0.519253,0.0848762,true
115,32,0.0625946,0.0127064,0.498882,0.1,0.0498882,0.00131584,9.26823e-12,0.00131584,1252.74,0.0984709,0.562642,0,0.203606,0.450002,0.0646085,true
116,32,0.0706226,0.0209349,0.496877,0.1,0.0496877,0.000311674,-1.19507e-11,0.000311674,1250.22,0.136569,0.526876,0,0.210388,0.57824,0.0700929,true
117,32,0.0900807,0.0404484,0.496324,0.1,0.0496324,-0.000961863,4.07045e-12,-0.000961863,1249.52,0.223396,0.381795,0,0.227937,0.822001,0.0839693,true
118,32,0.0670348,0.0171257,0.499092,0.1,0.0499092,0.000425187,1.25274e-11,0.000425187,1253,0.144159,0.506144,0,0.207134,0.517395,0.0817014,true
119,32,0.0626102,0.0127216,0.498886,0.1,0.0498886,0.00132314,9.63834e-12,0.00132314,1252.74,0.0951984,0.560872,0,0.202735,0.450539,0.0621145,true
120,32,0.0706175,0.0209358,0.496817,0.1,0.0496817,0.000299966,-1.26428e-11,0.000299966,1250.14,0.133943,0.52714,0,0.210579,0.578368,0.0668937,true
121,32,0.089933,0.0403069,0.496261,0.1,0.0496261,-0.000964394,-2.73356e-11,-0.000964394,1249.44,0.220973,0.382751,0,0.227416,0.820048,0.0805691,true
122,32,0.0670483,0.0171458,0.499025,0.1,0.0499025,0.000440329,-2.74174e-11,0.000440329,1252.92,0.142322,0.506551,0,0.207399,0.517137,0.0794728,true
123,32,0.0625992,0.0127067,0.498925,0.1,0.0498925,0.00138102,-9.52995e-12,0.00138102,1252.79,0.0929642,0.560221,0,0.202559,0.450716,0.0599417,true
124,32,0.0705208,0.020843,0.496778,0.1,0.0496778,0.000337751,4.98349e-12,0.000337751,1250.09,0.131465,0.523214,0,0.210274,0.578072,0.0644031,true
125,32,0.0897916,0.0401702,0.496214,0.1,0.0496214,-0.000995827,-2.47485e-12,-0.000995827,1249.38,0.218486,0.38446,0,0.226917,0.8183,0.0777861,true
126,32,0.0669917,0.0170839,0.499078,0.1,0.0499078,0.00044945,-6.0195e-11,0.00044945,1252.98,0.138303,0.509033,0,0.20758,0.516729,0.0768887,true
127,32,0.0625269,0.0126385,0.498884,0.1,0.0498884,0.00141286,3.81816e-11,0.00141286,1252.74,0.0897723,0.562622,0,0.202572,0.449981,0.0575271,true
128,32,0.0705271,0.0208542,0.496728,0.1,0.0496728,0.000338117,-3.22904e-12,0.000338117,1250.03,0.129252,0.521891,0,0.210321,0.578819,0.0618538,true
129,32,0.0897871,0.0401729,0.496143,0.1,0.0496143,-0.000987769,-1.56145e-11,-0.000987769,1249.29,0.217589,0.383484,0,0.227405,0.819516,0.0757276,true
130,32,0.0669464,0.0170455,0.499009,0.1,0.0499009,0.000477981,6.5269e-12,0.000477981,1252.9,0.135056,0.510803,0,0.207231,0.516086,0.0745609,true
131,32,0.0625176,0.012624,0.498936,0.1,0.0498936,0.00150861,-3.57777e-11,0.00150861,1252.8,0.0890698,0.561747,0,0.20289,0.450261,0.0563415,true
132,32,0.0704213,0.020753,0.496684,0.1,0.0496684,0.000349115,-1.55056e-12,0.000349115,1249.97,0.127616,0.522909,0,0.209884,0.576896,0.0599739,true
133,32,0.089473,0.039862,0.49611,0.1,0.049611,-0.000952708,4.5938e-12,-0.000952708,1249.25,0.214266,0.385579,0,0.227105,0.816157,0.0726955,true
134,32,0.0669075,0.0170038,0.499038,0.1,0.0499038,0.00051804,-1.45813e-11,0.00051804,1252.93,0.132723,0.510579,0,0.206472,0.515018,0.0724483,true
135,32,0.062498,0.0126087,0.498893,0.1,0.0498893,0.00150721,-1.10811e-11,0.00150721,1252.75,0.0872855,0.564677,0,0.203052,0.449273,0.0546646,true
136,32,0.0703691,0.020707,0.496621,0.1,0.0496621,0.000335696,5.02284e-12,0.000335696,1249.89,0.126053,0.521423,0,0.210611,0.576729,0.0581114,true
137,32,0.0893696,0.0397637,0.496059,0.1,0.0496059,-0.000974058,-1.8602e-11,-0.000974058,1249.19,0.213301,0.385152,0,0.227136,0.815661,0.0710172,true
138,32,0.0668648,0.0169678,0.49897,0.1,0.049897,0.000490406,2.07676e-11,0.000490406,1252.85,0.12932,0.513367,0,0.207134,0.514488,0.070497,true
139,32,0.0624465,0.0125605,0.49886,0.1,0.049886,0.00148395,-4.39068e-11,0.00148395,1252.71,0.0861996,0.563273,0,0.202029,0.449727,0.0536602,true
140,32,0.0702585,0.0205989,0.496596,0.1,0.0496596,0.000407522,-2.47233e-11,0.000407522,1249.86,0.124565,0.52242,0,0.210178,0.575688,0.0564434,true
141,32,0.0893599,0.039761,0.495989,0.1,0.0495989,-0.000986946,4.64208e-12,-0.000986946,1249.1,0.211847,0.387044,0,0.227153,0.815394,0.0688873,true
142,32,0.0667248,0.0168239,0.499009,0.1,0.0499009,0.00052357,5.94176e-12,0.00052357,1252.9,0.125011,0.516073,0,0.207251,0.511992,0.0682584,true
143,32,0.0624081,0.012515,0.498931,0.1,0.0498931,0.00159422,6.73452e-11,0.00159422,1252.8,0.0848507,0.563131,0,0.203005,0.448521,0.0523805,true
144,32,0.0702096,0.0205549,0.496546,0.1,0.0496546,0.000398613,1.38163e-11,0.000398613,1249.8,0.122874,0.519877,0,0.209782,0.575464,0.0545625,true
145,32,0.0892676,0.039674,0.495936,0.1,0.0495936,-0.000986647,3.42105e-11,-0.000986647,1249.03,0.210374,0.387736,0,0.226944,0.814123,0.0666837,true
146,32,0.0666589,0.0167614,0.498974,0.1,0.0498974,0.000554155,-1.79617e-11,0.000554155,1252.85,0.122454,0.516317,0,0.20675,0.510782,0.0665866,true
147,32,0.0623724,0.012484,0.498884,0.1,0.0498884,0.00160616,3.9239e-12,0.00160615,1252.74,0.0832093,0.56547,0,0.202559,0.448326,0.0512626,true
148,32,0.0700629,0.0204115,0.496514,0.1,0.0496514,0.00039025,1.98656e-12,0.00039025,1249.76,0.121672,0.52122,0,0.209433,0.573697,0.0531251,true
149,32,0.0890744,0.039488,0.495865,0.1,0.0495865,-0.000976993,-3.38151e-13,-0.000976993,1248.94,0.208294,0.388875,0,0.227722,0.813075,0.0650484,true
150,32,0.06668,0.016779,0.49901,0.1,0.049901,0.000582437,-1.48422e-12,0.000582437,1252.9,0.119664,0.518819,0,0.206472,0.511735,0.0649162,true
151,32,0.0623392,0.0124509,0.498883,0.1,0.0498883,0.00164063,-1.10308e-11,0.00164063,1252.74,0.0821554,0.56425,0,0.202643,0.448081,0.0502397,true
152,32,0.0701412,0.0204959,0.496454,0.1,0.0496454,0.000443197,2.32342e-12,0.000443197,1249.68,0.120874,0.517456,0,0.209839,0.575155,0.0519637,true
153,32,0.0889244,0.0393423,0.495821,0.1,0.0495821,-0.00101598,1.99735e-11,-0.00101598,1248.89,0.207301,0.38623,0,0.226902,0.812567,0.063656,true
154,32,0.0666184,0.0167211,0.498974,0.1,0.0498974,0.000605777,-8.14082e-12,0.000605777,1252.85,0.118513,0.520935,0,0.206242,0.510803,0.0637213,true
