step,loss,tracking,position,velocity,attitude,omega,clf,outward,tail,du,ddu,sat,grad_norm,seconds,success_rate,tail_success_rate,invalid_fraction,full_position_mean,full_position_max_mean,full_position_max_std,full_angle_mean,full_angle_max_mean,full_angle_max_std,full_linear_velocity_mean,full_linear_velocity_max_mean,full_linear_velocity_max_std,full_angular_velocity_mean,full_angular_velocity_max_mean,full_angular_velocity_max_std,full_angular_acceleration_mean,full_angular_acceleration_max_mean,full_angular_acceleration_max_std,full_action_mean,full_action_max_mean,full_action_max_std,full_action_relative_mean,full_action_relative_max_mean,full_action_relative_max_std,tail_position_mean,tail_position_max_mean,tail_position_max_std,tail_angle_mean,tail_angle_max_mean,tail_angle_max_std,tail_linear_velocity_mean,tail_linear_velocity_max_mean,tail_linear_velocity_max_std,tail_angular_velocity_mean,tail_angular_velocity_max_mean,tail_angular_velocity_max_std,tail_angular_acceleration_mean,tail_angular_acceleration_max_mean,tail_angular_acceleration_max_std,tail_action_mean,tail_action_max_mean,tail_action_max_std,tail_action_relative_mean,tail_action_relative_max_mean,tail_action_relative_max_std,full_position_settling_fraction_10mm,tail_position_settling_fraction_10mm
875,0.018749605864286423,0.0187442135065794,0.01403525285422802,0.0032515323255211115,0.0013049413682892919,0.00015593308489769697,3.194971611719666e-07,5.781732761533931e-05,2.126645313182962e-07,3.249313886044547e-05,2.1537800876103574e-06,0.0,0.011633657850325108,3263.875399968005,1.0,1.0,0.0,0.15394701063632965,0.9904335737228394,0.28708958625793457,0.05437749624252319,0.4579589366912842,0.1751547008752823,0.2222646027803421,1.2487897872924805,0.33973899483680725,0.35508787631988525,3.5266506671905518,1.503023624420166,5.484781742095947,46.90308380126953,19.475873947143555,0.02909221686422825,0.2142336219549179,0.05382995307445526,0.014546108432114124,0.10711681097745895,0.02691497653722763,0.0012253591557964683,0.0012855803361162543,0.00019230552425142378,0.004537224769592285,0.004624524619430304,0.0004398409801069647,0.0005040275864303112,0.0007976375054568052,0.0003118182357866317,0.009573289193212986,0.01518442202359438,0.006678877864032984,0.23490813374519348,0.36801469326019287,0.1666472852230072,0.0002670618414413184,0.0004058623453602195,0.00017009404837153852,0.00013353086251299828,0.00020293096895329654,8.50470460136421e-05,1.0,1.0
876,0.01839965581893921,0.01839478313922882,0.01373559795320034,0.003201958956196904,0.001303422381170094,0.0001575418864376843,3.0826024044472433e-07,5.2761140977963805e-05,2.760433233106596e-07,3.2245341571979225e-05,2.1605490019283025e-06,0.0,0.013251767493784428,3267.607032480999,1.0,1.0,0.0,0.15231534838676453,0.9803614616394043,0.2858833968639374,0.054422054439783096,0.4599687457084656,0.16732291877269745,0.22046396136283875,1.2416095733642578,0.33397793769836426,0.35714516043663025,3.575812816619873,1.474666953086853,5.5163397789001465,47.22765350341797,18.72386360168457,0.02883867919445038,0.2156449258327484,0.05500829592347145,0.01441933959722519,0.1078224629163742,0.027504147961735725,0.0014495080104097724,0.0015004719607532024,0.00013793850666843355,0.004543728660792112,0.004631812684237957,0.0004610978940036148,0.00048591484664939344,0.0007749278447590768,0.0003183707012794912,0.009782519191503525,0.01546778716146946,0.007007376756519079,0.24055784940719604,0.37675607204437256,0.17429514229297638,0.000274782971246168,0.00041676324326545,0.00018036550318356603,0.0001373914274154231,0.0002083813596982509,9.018236596602947e-05,1.0,1.0
877,0.018072793260216713,0.018068425357341766,0.013518135994672775,0.0031001365277916193,0.0012947000795975327,0.0001588336017448455,2.89885264237455e-07,4.946190529153682e-05,3.2288409101965954e-07,3.267847205279395e-05,2.2250339952734066e-06,0.0,0.015030572190880775,3271.3421991879586,1.0,1.0,0.0,0.15188080072402954,0.9693520069122314,0.27683785557746887,0.054406799376010895,0.4623648524284363,0.16382871568202972,0.21862156689167023,1.2161941528320312,0.31380459666252136,0.3565724194049835,3.614182949066162,1.506459355354309,5.549379348754883,47.672367095947266,19.356069564819336,0.028387460857629776,0.21365045011043549,0.05298922210931778,0.014193730428814888,0.10682523250579834,0.02649461105465889,0.0011615300318226218,0.0012080888263881207,0.0001295769470743835,0.00457425182685256,0.004665301647037268,0.0004347854701336473,0.00048419853555969894,0.0007703882874920964,0.00029688747599720955,0.009942188858985901,0.015672720968723297,0.007224873639643192,0.24513375759124756,0.3830091953277588,0.18160733580589294,0.00027924144524149597,0.0004216028901282698,0.0001853741705417633,0.00013962072262074798,0.00021080131409689784,9.268764551961794e-05,1.0,1.0
878,0.018659470602869987,0.01865489035844803,0.013982685282826424,0.0032008057460188866,0.0013166533317416906,0.00015812581114005297,3.054699391213944e-07,5.079487164039165e-05,2.590531096302584e-07,3.253743489040062e-05,2.203177245974075e-06,0.0,0.010510518215596676,3275.0724169929745,1.0,1.0,0.0,0.15511414408683777,0.9896055459976196,0.2681652307510376,0.05487259849905968,0.4682248830795288,0.1593000739812851,0.22246800363063812,1.2448394298553467,0.3073374032974243,0.3571644425392151,3.6077146530151367,1.455518364906311,5.54453706741333,47.91462707519531,18.824390411376953,0.028753310441970825,0.21366551518440247,0.05384213477373123,0.014376655220985413,0.10683275014162064,0.026921069249510765,0.0010812244145199656,0.0011350667336955667,0.00019040792540181428,0.004620744846761227,0.0047086309641599655,0.00040699474629946053,0.0004928811686113477,0.0007834729040041566,0.0002983720332849771,0.009782080538570881,0.015249542891979218,0.006843153387308121,0.24211835861206055,0.37463483214378357,0.1712908148765564,0.00027570492238737643,0.0004158688825555146,0.00017473903426434845,0.00013785251940134913,0.00020793438307009637,8.736974268686026e-05,1.0,1.0
879,0.01793735846877098,0.01793346367776394,0.013393871486186981,0.0031110811978578568,0.0012752651236951351,0.00015661657380405813,2.853513194622792e-07,4.409416578710079e-05,2.984654656756902e-07,3.237935743527487e-05,2.239827836092445e-06,0.0,0.011239847168326378,3278.7932973150164,1.0,1.0,0.0,0.1509026288986206,0.9697632789611816,0.27581876516342163,0.05389852821826935,0.4578738808631897,0.1659688800573349,0.2185598462820053,1.2155377864837646,0.3148579001426697,0.35427215695381165,3.5733582973480225,1.5273796319961548,5.550297260284424,47.493873596191406,19.973037719726562,0.027826374396681786,0.2119632214307785,0.0535903237760067,0.013913187198340893,0.10598161071538925,0.02679516188800335,0.0011261636391282082,0.00118535035289824,0.00019683166465256363,0.00463261129334569,0.0047217439860105515,0.000412925350246951,0.0004758164577651769,0.0007575189811177552,0.00029382205684669316,0.009681706316769123,0.015272693708539009,0.006791764870285988,0.23971281945705414,0.3747714161872864,0.1707063466310501,0.00027247212710790336,0.0004123813705518842,0.0001748820795910433,0.00013623606355395168,0.0002061915583908558,8.744162187213078e-05,1.0,1.0
880,0.01784638874232769,0.017842020839452744,0.013362999074161053,0.0030889646150171757,0.0012409515911713243,0.0001524998660897836,2.73610027079485e-07,4.800712486030534e-05,3.443808225256362e-07,3.2551961339777336e-05,2.2465512756753014e-06,0.0,0.011768125928938389,3282.524655242916,1.0,1.0,0.0,0.15083201229572296,0.9680582284927368,0.27073001861572266,0.053259868174791336,0.4494519829750061,0.16295360028743744,0.21747314929962158,1.2242119312286377,0.3132953345775604,0.34915891289711,3.5198190212249756,1.4927287101745605,5.423739433288574,46.69513702392578,19.219833374023438,0.02884517051279545,0.21469196677207947,0.053551085293293,0.014422585256397724,0.10734598338603973,0.02677554078400135,0.0008076672093011439,0.0008761434582993388,0.0002073883661068976,0.004609028808772564,0.0046868035569787025,0.0004162752302363515,0.00048385176341980696,0.0007670565391890705,0.00029326279764063656,0.009232060983777046,0.014671888202428818,0.006950728129595518,0.227609783411026,0.3584342896938324,0.1758306324481964,0.00025926050147973,0.0003936809953302145,0.00018171513511333615,0.0001296301488764584,0.00019684049766510725,9.085796773433685e-05,1.0,1.0
881,0.018021928146481514,0.01801864244043827,0.013488782569766045,0.0031351465731859207,0.0012483213795349002,0.00014981550339143723,2.6321862378608785e-07,3.692502650665119e-05,2.5604606435081223e-07,3.175139499944635e-05,2.100889105349779e-06,0.0,0.01384588424116373,3286.274115772918,1.0,1.0,0.0,0.15133154392242432,0.9797962307929993,0.2666798233985901,0.053486116230487823,0.4509807229042053,0.1618139147758484,0.2193264216184616,1.2276880741119385,0.3132258653640747,0.34547486901283264,3.470238208770752,1.5154685974121094,5.378170967102051,46.14881134033203,19.717336654663086,0.028273705393075943,0.21343299746513367,0.053736958652734756,0.014136850833892822,0.10671649873256683,0.026868479326367378,0.00027811407926492393,0.00037960708141326904,0.00017916290380526334,0.004576416686177254,0.004658523015677929,0.0004504226380959153,0.0004607094742823392,0.0007408986566588283,0.00027193850837647915,0.009459581226110458,0.014985228888690472,0.007087756413966417,0.23398345708847046,0.3664422035217285,0.17524735629558563,0.000266983057372272,0.00040420773439109325,0.00018229515990242362,0.000133491528686136,0.00020210382353980094,9.114752901950851e-05,1.0,1.0
882,0.019402969628572464,0.01939847506582737,0.01459993701428175,0.003320241579785943,0.0013255523517727852,0.00015623963554389775,3.132961694518599e-07,4.9447717174189165e-05,8.457311651000055e-08,3.32907511619851e-05,2.277481826240546e-06,0.0,0.010454596020281315,3290.0025087710237,1.0,1.0,0.0,0.1578511744737625,1.011049509048462,0.2767430245876312,0.055149976164102554,0.4622551202774048,0.16774514317512512,0.22563469409942627,1.2639660835266113,0.3275814652442932,0.35528433322906494,3.5489118099212646,1.4847347736358643,5.491326332092285,46.9188232421875,19.22929573059082,0.029088705778121948,0.21605126559734344,0.054264895617961884,0.014544352889060974,0.10802563279867172,0.027132447808980942,0.0007926580728963017,0.0008518481045030057,0.0002132987283403054,0.004564134404063225,0.00465433020144701,0.00045650984975509346,0.0004833461716771126,0.0007701069116592407,0.0002928463218268007,0.009869820438325405,0.015489939600229263,0.00711682066321373,0.24506762623786926,0.3814389705657959,0.1801358163356781,0.00027896682149730623,0.00042092095827683806,0.00018441009160596877,0.0001394835126120597,0.00021046059555374086,9.220647189067677e-05,1.0,1.0
883,0.018561098724603653,0.018555965274572372,0.013888770714402199,0.003183169523254037,0.0013256474630907178,0.00016190405585803092,3.149598342133686e-07,5.5439682910218835e-05,1.4145113880204008e-07,3.2816089515108615e-05,2.243368498966447e-06,0.0,0.014441700652241707,3293.7348214329686,1.0,1.0,0.0,0.1544414460659027,0.988040030002594,0.26455143094062805,0.054758377373218536,0.46674981713294983,0.1694134622812271,0.22178740799427032,1.2369742393493652,0.31394171714782715,0.35801178216934204,3.659421443939209,1.5293855667114258,5.591500282287598,48.37880325317383,19.851076126098633,0.028577005490660667,0.21381424367427826,0.05291237682104111,0.014288502745330334,0.10690712928771973,0.026456188410520554,0.0007317313575185835,0.0007978775538504124,0.0002455241628922522,0.004582224413752556,0.004671533592045307,0.00046030079829506576,0.0004835214058402926,0.0007665172452107072,0.00028655643109232187,0.00981760025024414,0.015488098375499249,0.006841379217803478,0.24434112012386322,0.383209228515625,0.1728946715593338,0.00027825418510474265,0.00042017322266474366,0.00017977427341975272,0.0001391270343447104,0.0002100863930536434,8.988696208689362e-05,1.0,1.0
884,0.01903713122010231,0.019033357501029968,0.014257565140724182,0.003261576872318983,0.0013556129997596145,0.00016244158905465156,3.0875821721565444e-07,4.363643893157132e-05,1.3231341711161804e-07,3.367288445588201e-05,2.315114670636831e-06,0.0,0.012842657044529915,3297.4641739139333,1.0,1.0,0.0,0.15612424910068512,0.998876690864563,0.2734183669090271,0.055474381893873215,0.47208133339881897,0.16683870553970337,0.22429685294628143,1.2552986145019531,0.31505292654037476,0.35745856165885925,3.6230196952819824,1.6004842519760132,5.5477094650268555,47.65413284301758,20.544185638427734,0.028891142457723618,0.21598312258720398,0.052051935344934464,0.014445571228861809,0.10799156129360199,0.026025967672467232,0.0004438157193362713,0.000527012802194804,0.00024606563965789974,0.004577989224344492,0.004668617155402899,0.00042037738603539765,0.00047887026448734105,0.0007574551273137331,0.0002758894697763026,0.009848262183368206,0.015414003282785416,0.007242333609610796,0.245192751288414,0.378955602645874,0.18250735104084015,0.0002789221762213856,0.00041781706386245787,0.00018610895494930446,0.0001394611463183537,0.00020890847372356802,9.305450657848269e-05,1.0,1.0
885,0.018199559301137924,0.018195362761616707,0.013677810318768024,0.003120244247838855,0.0012513421243056655,0.00014966612798161805,2.866761121822492e-07,4.792272375198081e-05,1.340413575690036e-07,3.31095106957946e-05,2.2520332549902378e-06,0.0,0.012151915580034256,3301.191285894951,1.0,1.0,0.0,0.15231196582317352,0.9758086204528809,0.2808961272239685,0.05350033566355705,0.44870832562446594,0.1676543802022934,0.21797853708267212,1.2247278690338135,0.33220046758651733,0.34686845541000366,3.480656147003174,1.4875102043151855,5.398871421813965,46.00061798095703,19.066165924072266,0.028980467468500137,0.21676675975322723,0.055189210921525955,0.014490233734250069,0.10838338732719421,0.027594605460762978,0.0006230482831597328,0.0006894882535561919,0.0001303244207520038,0.004642489831894636,0.004725687205791473,0.00041404899093322456,0.000483264826470986,0.0007722850423306227,0.0003019576834049076,0.009495197795331478,0.015011478215456009,0.007099953945726156,0.23580309748649597,0.3687978982925415,0.17907850444316864,0.0002686015795916319,0.0004066042311023921,0.0001847000967245549,0.0001343007606919855,0.0002033024502452463,9.235028846887872e-05,1.0,1.0
886,0.017860684543848038,0.017855871468782425,0.013346659019589424,0.0030535857658833265,0.001302029239013791,0.00015701075608376414,2.958869913527451e-07,5.298375981510617e-05,2.3832259898881603e-07,3.2644253224134445e-05,2.2881415588926757e-06,0.0,0.011218458414077759,3304.932027954026,1.0,1.0,0.0,0.15030132234096527,0.961484432220459,0.28314101696014404,0.05439811944961548,0.4655783772468567,0.1602618396282196,0.2159656286239624,1.2084530591964722,0.3225000202655792,0.35372304916381836,3.623806953430176,1.4447553157806396,5.54256534576416,48.267234802246094,19.16546058654785,0.027618994936347008,0.21096861362457275,0.05398409068584442,0.01380949653685093,0.10548430681228638,0.02699204720556736,0.000731977925170213,0.0007841292535886168,0.00011320088378852233,0.004659070633351803,0.0047416407614946365,0.00043255664058960974,0.0004583940899465233,0.0007331051165238023,0.00029484197148121893,0.009438239969313145,0.015035538002848625,0.00666650477796793,0.23463572561740875,0.3694349527359009,0.16714562475681305,0.00026715738931670785,0.0004045823297929019,0.00017427078273613006,0.00013357856369111687,0.00020229197980370373,8.713440911378711e-05,1.0,1.0
887,0.018608039245009422,0.018603237345814705,0.013912367634475231,0.003208143636584282,0.0013238227693364024,0.00016211069305427372,3.0322337352117756e-07,5.312173016136512e-05,2.7759895715462335e-07,3.386780736036599e-05,2.320897692698054e-06,0.0,0.012370865792036057,3308.6632991419174,1.0,1.0,0.0,0.1536676436662674,0.9864873886108398,0.27792611718177795,0.054867152124643326,0.4650897681713104,0.17094697058200836,0.22156301140785217,1.2455121278762817,0.32545894384384155,0.35694947838783264,3.6486918926239014,1.5810481309890747,5.541791915893555,48.080631256103516,20.033647537231445,0.02877294272184372,0.21841931343078613,0.05218582600355148,0.01438647136092186,0.10920965671539307,0.02609291300177574,0.0005593971000052989,0.0006246539996936917,0.00015442543372046202,0.0046520838513970375,0.004738958552479744,0.00042529156780801713,0.0004686886677518487,0.0007471272256225348,0.00029025677940808237,0.009722655639052391,0.015316983684897423,0.00707913376390934,0.24215316772460938,0.37870603799819946,0.17901377379894257,0.0002754198794718832,0.00041592062916606665,0.00018829506007023156,0.00013770996883977205,0.0002079597325064242,9.414740634383634e-05,1.0,1.0
888,0.018214941024780273,0.01821066252887249,0.013627195730805397,0.0031422197353094816,0.0012914618710055947,0.00015311664901673794,2.835019188296428e-07,4.724784957943484e-05,2.0893543251077062e-07,3.378529436304234e-05,2.300444748470909e-06,0.0,0.012256455607712269,3312.3924195260042,1.0,1.0,0.0,0.15208598971366882,0.9758279919624329,0.2764939069747925,0.054693371057510376,0.45922380685806274,0.15558373928070068,0.21971732378005981,1.2259602546691895,0.3217824101448059,0.3528924286365509,3.5823302268981934,1.4187954664230347,5.506816864013672,47.55773162841797,18.743267059326172,0.028559863567352295,0.21875426173210144,0.05377228930592537,0.014279931783676147,0.10937713086605072,0.026886144652962685,0.0005601230659522116,0.0006298387888818979,0.00022271335183177143,0.004603192210197449,0.0046912506222724915,0.0004351110546849668,0.00046831666259095073,0.0007468555122613907,0.0002864171110559255,0.00989698525518179,0.015590528026223183,0.0071468534879386425,0.24603675305843353,0.3826093375682831,0.18014274537563324,0.00028002908220514655,0.00042049045441672206,0.0001897668989840895,0.0001400145993102342,0.00021024546003900468,9.488347131991759e-05,1.0,1.0
889,0.018322868272662163,0.018319129943847656,0.013761624693870544,0.0031689745374023914,0.0012404840672388673,0.00015140659525059164,2.729549350988236e-07,4.130283195991069e-05,1.4607537934807624e-07,3.316707443445921e-05,2.2846013507660246e-06,0.0,0.011054733768105507,3316.1276353079593,1.0,1.0,0.0,0.1532077044248581,0.9825485944747925,0.2784022390842438,0.05339665338397026,0.45279085636138916,0.15745972096920013,0.22084322571754456,1.2288012504577637,0.3258984386920929,0.34770745038986206,3.5455493927001953,1.4814354181289673,5.449387073516846,47.30427551269531,18.899795532226562,0.028600674122571945,0.21708720922470093,0.056508444249629974,0.014300337061285973,0.10854360461235046,0.028254222124814987,0.0008085689623840153,0.0008630822412669659,0.00017215541447512805,0.004628982860594988,0.004720722325146198,0.0004288094933144748,0.0004686626198235899,0.0007447995012626052,0.00029196857940405607,0.01005025114864111,0.015763800591230392,0.007035619579255581,0.24984802305698395,0.38761529326438904,0.17714528739452362,0.0002840975939761847,0.00042501528514549136,0.0001865258818725124,0.00014204884064383805,0.00021250743884593248,9.32626353460364e-05,1.0,1.0
890,0.01819513738155365,0.018190719187259674,0.013615613803267479,0.0031222801189869642,0.0012959494488313794,0.0001601273543201387,2.935929899194889e-07,5.082604548078962e-05,1.6314974971010088e-07,3.3034197258530185e-05,2.301741005794611e-06,0.0,0.010665930807590485,3319.8556643699994,1.0,1.0,0.0,0.15220698714256287,0.9719463586807251,0.2746809422969818,0.05442693829536438,0.46224769949913025,0.16388124227523804,0.21906675398349762,1.2214727401733398,0.3177233338356018,0.35673004388809204,3.6384854316711426,1.5510144233703613,5.572556972503662,48.44703674316406,20.011123657226562,0.028056969866156578,0.21357271075248718,0.05657016858458519,0.014028484933078289,0.106786347925663,0.028285084292292595,0.0008690269896760583,0.000912040239199996,0.00012332561891525984,0.004609396681189537,0.004705354105681181,0.00043586327228695154,0.00046164882951416075,0.0007336419075727463,0.0003052542742807418,0.009995019063353539,0.01569284126162529,0.00688021769747138,0.24979861080646515,0.39090466499328613,0.17746657133102417,0.00028423499315977097,0.000425501522840932,0.00018281163647770882,0.00014211733650881797,0.00021275036851875484,9.140633483184502e-05,1.0,1.0
891,0.017841793596744537,0.01783759705722332,0.013411863707005978,0.003060628194361925,0.0012211481807753444,0.00014735090371686965,2.5719580776240036e-07,4.778606671607122e-05,1.8213870589534054e-07,3.3677759347483516e-05,2.361389078942011e-06,0.0,0.012976344674825668,3323.5863196909195,1.0,1.0,0.0,0.15141895413398743,0.9691858291625977,0.27580997347831726,0.05313806235790253,0.4459304213523865,0.15247124433517456,0.21711359918117523,1.2122530937194824,0.3166535496711731,0.34699001908302307,3.501286268234253,1.4491592645645142,5.458742141723633,46.249542236328125,18.872121810913086,0.02856443077325821,0.2162919044494629,0.05374261736869812,0.014282215386629105,0.10814595222473145,0.02687130868434906,0.0006516791181638837,0.0007096237386576831,0.00019251259800512344,0.0046684700064361095,0.004764596000313759,0.000424618978286162,0.00046974181896075606,0.0007528206333518028,0.0002834413608070463,0.010361242108047009,0.01624496653676033,0.007244863547384739,0.25901976227760315,0.40324172377586365,0.18487809598445892,0.000294453464448452,0.00044295316911302507,0.00019247285672463477,0.000147226732224226,0.00022147712297737598,9.623652294976637e-05,1.0,1.0
892,0.017740603536367416,0.01773655042052269,0.013287197798490524,0.003073476953431964,0.0012266634730622172,0.0001527964777778834,2.735894781835668e-07,4.456349051906727e-05,2.2141466615721583e-07,3.3122523745987564e-05,2.2832464310340583e-06,0.0,0.009911110624670982,3327.320875035948,1.0,1.0,0.0,0.1503160148859024,0.9670352935791016,0.2709667384624481,0.05288673937320709,0.4512753486633301,0.16191624104976654,0.21745218336582184,1.214402198791504,0.3071902394294739,0.34970909357070923,3.5542855262756348,1.5364890098571777,5.523636817932129,47.47495651245117,19.97919464111328,0.02801644615828991,0.21217113733291626,0.053541336208581924,0.014008223079144955,0.10608556866645813,0.026770668104290962,0.00064542714972049,0.0007296070689335465,0.0002721449709497392,0.004681602586060762,0.004768890328705311,0.00045739495544694364,0.0004616036603692919,0.0007364879711531103,0.0002896245860029012,0.009827930480241776,0.015485988929867744,0.007082280237227678,0.24515585601329803,0.38281363248825073,0.17973347008228302,0.0002781168732326478,0.0004164158017374575,0.0001881400094134733,0.00013905836385674775,0.0002082078717648983,9.406926983501762e-05,1.0,1.0
893,0.01825142838060856,0.01824752613902092,0.013672749511897564,0.0031602769158780575,0.001264150021597743,0.00015376061492133886,2.6885101078732987e-07,4.410355177242309e-05,2.650002102200233e-07,3.4132899600081146e-05,2.313764525752049e-06,0.0,0.013414769433438778,3331.072953586001,1.0,1.0,0.0,0.1532338261604309,0.9862468242645264,0.2593194842338562,0.053874414414167404,0.4544355869293213,0.1621922105550766,0.2209319770336151,1.2387797832489014,0.30301710963249207,0.34942105412483215,3.5475118160247803,1.5308855772018433,5.448063850402832,46.599708557128906,19.817829132080078,0.029092984274029732,0.2203264981508255,0.052260324358940125,0.014546492137014866,0.11016324162483215,0.026130162179470062,0.0008607659256085753,0.0009248543065041304,0.00021007774921599776,0.004635091871023178,0.0047220150008797646,0.0004394231946207583,0.0004662618739530444,0.0007423432543873787,0.00027826501172967255,0.009791427291929722,0.015314280055463314,0.007032427936792374,0.24480699002742767,0.3798423409461975,0.18146860599517822,0.00027825633878819644,0.00041722567402757704,0.00018439447740092874,0.00013912828580942005,0.00020861228404100984,9.219733328791335e-05,1.0,1.0
894,0.0182622279971838,0.018258027732372284,0.013707141391932964,0.0031327810138463974,0.0012609815457835793,0.00016064308874774724,3.0054059152462287e-07,4.779248411068693e-05,2.4111645302582474e-07,3.371151615283452e-05,2.3642826363357017e-06,0.0,0.01092591043561697,3334.802853086032,1.0,1.0,0.0,0.1524960696697235,0.9822402000427246,0.2761313021183014,0.05357891321182251,0.4562452435493469,0.16974318027496338,0.21853026747703552,1.2272038459777832,0.326587051153183,0.35555267333984375,3.631338596343994,1.5559210777282715,5.626509666442871,48.17972183227539,20.01304817199707,0.02824440598487854,0.21474739909172058,0.05387305095791817,0.01412220299243927,0.1073736920952797,0.026936525478959084,0.0008904804126359522,0.0009576882002875209,0.00013808919175062329,0.004608691204339266,0.004704517312347889,0.0004520740476436913,0.0004607304581440985,0.0007315948023460805,0.00028532493161037564,0.01023700088262558,0.0160374753177166,0.007550733629614115,0.2562203109264374,0.39870351552963257,0.1930590569972992,0.0002913849602919072,0.0004371456743683666,0.0002035532088484615,0.00014569256745744497,0.00021857231331523508,0.00010177706280956045,1.0,1.0
895,0.018365299329161644,0.01836184412240982,0.01377465482801199,0.003180910600349307,0.001254563918337226,0.00015515620179940015,2.7280191261525033e-07,3.8168880564626306e-05,1.7209893599101633e-07,3.362897041370161e-05,2.3041966414893977e-06,0.0,0.010345070622861385,3338.531101654982,1.0,1.0,0.0,0.15290410816669464,0.9857485294342041,0.27648648619651794,0.05387966334819794,0.4573264718055725,0.15489648282527924,0.22041745483875275,1.2353386878967285,0.3281664550304413,0.3557717204093933,3.6105103492736816,1.4076124429702759,5.6131272315979,48.1993293762207,18.600727081298828,0.028312070295214653,0.21538081765174866,0.0540674552321434,0.014156035147607327,0.10769040137529373,0.02703372947871685,0.0008576567051932216,0.0009260970982722938,0.00020471031893976033,0.004591056145727634,0.004684951156377792,0.0004533690516836941,0.0004544061375781894,0.0007302528247237206,0.000284108828054741,0.010183152742683887,0.016040295362472534,0.007001683581620455,0.25453364849090576,0.396645188331604,0.17738763988018036,0.00028827384812757373,0.0004318245919421315,0.00018763348634820431,0.0001441368949599564,0.00021591260156128556,9.381677955389023e-05,1.0,1.0
896,0.017942816019058228,0.01793839782476425,0.013394505716860294,0.003106978489086032,0.0012819578405469656,0.00015838656690903008,2.890377857056592e-07,4.9534002755535766e-05,1.637753399563735e-07,3.3796608477132395e-05,2.3599284304509638e-06,0.0,0.012616602703928947,3342.2668816889636,1.0,1.0,0.0,0.15041904151439667,0.9689608812332153,0.2818982005119324,0.054050806909799576,0.45965737104415894,0.1648942530155182,0.21771027147769928,1.2191197872161865,0.3287116289138794,0.3556649684906006,3.647245407104492,1.5392707586288452,5.630433082580566,48.7097282409668,20.307205200195312,0.027867140248417854,0.21339142322540283,0.05568425729870796,0.013933571986854076,0.10669571161270142,0.02784213051199913,0.0009231655276380479,0.0009930466767400503,0.00024539866717532277,0.004602550528943539,0.004694166127592325,0.00045459537068381906,0.00045323162339627743,0.0007275879615917802,0.0002778529596980661,0.01016614492982626,0.015886545181274414,0.007128987926989794,0.2543099820613861,0.39453375339508057,0.18072248995304108,0.00028847649809904397,0.00043180270586162806,0.0001894970628200099,0.00014423835091292858,0.00021590146934613585,9.474853141000494e-05,1.0,1.0
897,0.01889893412590027,0.018894167616963387,0.014217538759112358,0.0032426149118691683,0.0012823548167943954,0.00015486458141822368,3.037955877971399e-07,5.274483555695042e-05,1.949005934420711e-07,3.430196738918312e-05,2.4028015559451887e-06,0.0,0.013566876761615276,3345.995900123031,1.0,1.0,0.0,0.15554581582546234,0.9965274333953857,0.28055503964424133,0.053923558443784714,0.45534491539001465,0.1703556925058365,0.22261115908622742,1.248177170753479,0.33657824993133545,0.350661039352417,3.532562017440796,1.565416932106018,5.475968837738037,47.232444763183594,20.445579528808594,0.029004063457250595,0.21781301498413086,0.05718115344643593,0.014502031728625298,0.10890650749206543,0.028590576723217964,0.0010419099126011133,0.0011150084901601076,0.0002477708039805293,0.004572000820189714,0.0046629998832941055,0.00046984347864054143,0.00047180228284560144,0.0007485030801035464,0.00029658680432476103,0.009871015325188637,0.015518248081207275,0.007559130433946848,0.24729140102863312,0.3842198848724365,0.18872395157814026,0.000281693646684289,0.0004244304436724633,0.000200669834157452,0.00014084685244597495,0.00021221562928985804,0.0001003342549665831,1.0,1.0
898,0.018119921907782555,0.018116075545549393,0.01361019629985094,0.0031166195403784513,0.0012390832416713238,0.00015335895295720547,2.7389967272029025e-07,4.375655407784507e-05,1.9842812548631628e-07,3.388964614714496e-05,2.3518466605310095e-06,0.0,0.01124638319015503,3349.7274886739906,1.0,1.0,0.0,0.15155743062496185,0.9730662703514099,0.28796330094337463,0.05324201658368111,0.45214322209358215,0.16126805543899536,0.21856731176376343,1.2236645221710205,0.31968194246292114,0.3495200276374817,3.5437331199645996,1.5131728649139404,5.524912357330322,47.690589904785156,19.550495147705078,0.028297768905758858,0.21672652661800385,0.05414481461048126,0.014148884452879429,0.10836326330900192,0.02707240730524063,0.0008705524960532784,0.0009349188767373562,0.00022880833421368152,0.004636112134903669,0.0047194212675094604,0.0004224496951792389,0.0004460346244741231,0.0007110282313078642,0.0002790373400785029,0.009596619755029678,0.015057441778481007,0.006938568782061338,0.24051634967327118,0.3745700716972351,0.1770446002483368,0.0002733576111495495,0.00041036217589862645,0.00018435351375956088,0.00013667895109392703,0.0002051808260148391,9.21770915738307e-05,1.0,1.0
