step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
2090,16,0.0256192,9.86254e-05,0.255206,0.1,0.0255206,-0.0207822,6.19028e-11,-0.0207822,258.652,0.00975171,0.901855,0,0.027563,0.0553103,0.0377686,0.024845,0.00641589,0.0112619,0.0167602,0.00131055,0.000131944,4.65677e-05,0.000156615,1.23876e-05,0,0.161155,0.00797586,0.126388,0.0242993,0.00249151,0.0325265,0.0570941,0.084969,0.00664408,0.000668914,0.000236083,0.000793991,6.28014e-05,0,0.817004,true
2091,16,0.0256003,9.86192e-05,0.255017,0.1,0.0255017,-0.0209588,4.48617e-11,-0.0209588,258.556,0.00983091,0.901733,0,0.027563,0.0553081,0.0377665,0.024844,0.00641589,0.0112613,0.0167592,0.00131218,0.000131933,4.66687e-05,0.00015663,1.24034e-05,0,0.161142,0.00797584,0.126378,0.0242968,0.00249142,0.0325286,0.057095,0.084969,0.00665274,0.000668902,0.00023661,0.000794117,6.28851e-05,0,0.816992,true
2092,16,0.0255812,9.8613e-05,0.254826,0.1,0.0254826,-0.0211294,7.70665e-11,-0.0211294,258.459,0.00990386,0.901733,0,0.0275629,0.055306,0.0377645,0.0248428,0.00641588,0.0112608,0.016758,0.00131381,0.000131922,4.67703e-05,0.000156646,1.24196e-05,0,0.16113,0.00797582,0.126368,0.0242944,0.0024913,0.0325306,0.057096,0.0849688,0.00666143,0.000668889,0.000237141,0.000794247,6.29715e-05,0,0.81698,true
2093,16,0.0255619,9.86067e-05,0.254633,0.1,0.0254633,-0.0212928,-4.19132e-11,-0.0212928,258.361,0.00998561,0.901733,0,0.0275629,0.0553039,0.0377626,0.0248418,0.00641587,0.0112603,0.0167569,0.00131546,0.000131912,4.6873e-05,0.000156663,1.24363e-05,0,0.161117,0.0079758,0.126358,0.0242919,0.0024912,0.0325326,0.0570969,0.0849686,0.00667022,0.000668879,0.000237676,0.000794381,6.30602e-05,0,0.816968,true
2094,16,0.0255423,9.86003e-05,0.254437,0.1,0.0254437,-0.0214524,6.27504e-11,-0.0214524,258.262,0.0100698,0.901733,0,0.0275629,0.0553018,0.0377603,0.0248407,0.00641586,0.0112597,0.0167559,0.00131712,0.000131901,4.69764e-05,0.000156679,1.24536e-05,0,0.161104,0.00797579,0.126348,0.0242893,0.00249108,0.0325347,0.0570978,0.0849686,0.0066791,0.000668867,0.000238217,0.000794517,6.3152e-05,0,0.816953,true
2095,16,0.0255225,9.85939e-05,0.254239,0.1,0.0254239,-0.0216262,-4.02253e-12,-0.0216262,258.161,0.0101552,0.901733,0,0.0275628,0.0552995,0.0377583,0.0248397,0.00641586,0.0112592,0.0167547,0.00131881,0.00013189,4.7081e-05,0.000156697,1.24715e-05,0,0.161091,0.00797577,0.126338,0.0242867,0.00249096,0.0325368,0.0570987,0.0849683,0.00668807,0.000668856,0.000238762,0.00079466,6.32466e-05,0,0.81694,true
2096,16,0.0255024,9.85875e-05,0.254038,0.1,0.0254038,-0.021794,5.25967e-11,-0.021794,258.059,0.0102461,0.901733,0,0.0275628,0.0552972,0.0377559,0.0248385,0.00641585,0.0112586,0.0167536,0.0013205,0.00013188,4.71865e-05,0.000156716,1.24899e-05,0,0.161078,0.00797574,0.126328,0.0242841,0.00249086,0.0325389,0.0570995,0.084968,0.00669709,0.000668847,0.000239313,0.000794805,6.33442e-05,0,0.81693,true
2097,16,0.025482,9.85811e-05,0.253834,0.1,0.0253834,-0.0219506,-6.66047e-11,-0.0219506,257.956,0.0103469,0.901733,0,0.0275627,0.0552949,0.0377539,0.0248373,0.00641583,0.0112581,0.0167525,0.00132221,0.000131869,4.72933e-05,0.000156735,1.2509e-05,0,0.161065,0.00797571,0.126317,0.0242814,0.00249075,0.0325409,0.0571005,0.0849681,0.00670623,0.000668835,0.00023987,0.000794957,6.34451e-05,0,0.816918,true
2098,16,0.0254613,9.85746e-05,0.253628,0.1,0.0253628,-0.0221018,-3.1777e-11,-0.0221018,257.851,0.0104512,0.901733,0,0.0275627,0.0552928,0.0377517,0.0248361,0.00641583,0.0112575,0.0167514,0.00132394,0.000131858,4.74007e-05,0.000156755,1.25287e-05,0,0.161052,0.00797569,0.126307,0.0242788,0.00249064,0.032543,0.0571015,0.0849679,0.00671542,0.000668826,0.000240431,0.000795109,6.35492e-05,0,0.816903,true
2099,16,0.0254404,9.85681e-05,0.253418,0.1,0.0253418,-0.022287,9.99073e-12,-0.022287,257.744,0.0105584,0.901978,0,0.0275627,0.0552904,0.0377494,0.024835,0.00641582,0.0112569,0.0167502,0.00132569,0.000131848,4.75095e-05,0.000156777,1.2549e-05,0,0.161039,0.00797567,0.126296,0.0242761,0.00249055,0.0325451,0.0571024,0.0849677,0.00672472,0.000668815,0.000240998,0.00079527,6.36567e-05,0,0.816892,true
2100,16,0.0254192,9.85616e-05,0.253206,0.1,0.0253206,-0.0224219,-5.95141e-12,-0.0224219,257.636,0.0106757,0.901978,0,0.0275626,0.0552882,0.0377473,0.0248339,0.00641581,0.0112564,0.0167491,0.00132744,0.000131837,4.76191e-05,0.000156799,1.257e-05,0,0.161026,0.00797565,0.126286,0.0242735,0.00249047,0.0325472,0.0571034,0.0849675,0.00673407,0.000668805,0.00024157,0.000795435,6.37673e-05,0,0.816878,true
2101,16,0.0253977,9.85551e-05,0.252991,0.1,0.0252991,-0.0225725,-4.66683e-11,-0.0225725,257.527,0.0107913,0.901978,0,0.0275626,0.0552858,0.0377451,0.0248327,0.00641581,0.0112559,0.0167479,0.00132922,0.000131826,4.77297e-05,0.000156822,1.25917e-05,0,0.161013,0.00797561,0.126276,0.0242709,0.00249039,0.0325493,0.0571044,0.0849671,0.00674354,0.000668796,0.000242147,0.000795603,6.38814e-05,0,0.816866,true
2102,16,0.0253759,9.85486e-05,0.252773,0.1,0.0252773,-0.0227595,4.58169e-11,-0.0227595,257.416,0.0108946,0.901978,0,0.0275625,0.0552836,0.0377427,0.0248315,0.0064158,0.0112553,0.0167467,0.00133102,0.000131816,4.78411e-05,0.000156844,1.26139e-05,0,0.160999,0.00797558,0.126265,0.0242681,0.00249032,0.0325515,0.0571053,0.0849669,0.0067531,0.000668787,0.000242728,0.000795772,6.39986e-05,0,0.816852,true
2103,16,0.0253537,9.8542e-05,0.252552,0.1,0.0252552,-0.022929,-8.13939e-11,-0.022929,257.303,0.0109977,0.901978,0,0.0275625,0.0552813,0.0377405,0.0248305,0.00641579,0.0112547,0.0167455,0.00133283,0.000131805,4.79534e-05,0.000156869,1.26369e-05,0,0.160986,0.00797554,0.126255,0.0242654,0.00249026,0.0325536,0.0571061,0.0849665,0.00676276,0.000668776,0.000243315,0.000795951,6.41192e-05,0,0.816838,true
2104,16,0.0253312,9.85355e-05,0.252327,0.1,0.0252327,-0.0230825,2.38006e-11,-0.0230825,257.189,0.0111131,0.9021,0,0.0275625,0.0552789,0.0377383,0.0248294,0.00641579,0.0112542,0.0167444,0.00133467,0.000131795,4.8067e-05,0.000156895,1.26605e-05,0,0.160973,0.00797553,0.126244,0.0242626,0.00249019,0.0325558,0.0571072,0.0849662,0.00677253,0.000668768,0.000243907,0.000796135,6.42431e-05,0,0.816826,true
2105,16,0.0253084,9.85289e-05,0.252099,0.1,0.0252099,-0.0232437,-1.6247e-10,-0.0232437,257.072,0.0112295,0.9021,0,0.0275624,0.0552767,0.0377359,0.0248283,0.00641577,0.0112536,0.0167432,0.00133652,0.000131784,4.81815e-05,0.00015692,1.26848e-05,0,0.160959,0.00797547,0.126234,0.0242599,0.00249014,0.0325578,0.0571082,0.084966,0.00678238,0.000668757,0.000244504,0.000796317,6.43711e-05,0,0.816814,true
2106,16,0.0252853,9.85222e-05,0.251867,0.1,0.0251867,-0.0234122,8.08768e-11,-0.0234122,256.954,0.0113432,0.9021,0,0.0275624,0.0552743,0.0377337,0.0248273,0.00641577,0.0112531,0.016742,0.0013384,0.000131774,4.82973e-05,0.000156947,1.27098e-05,0,0.160945,0.00797545,0.126223,0.024257,0.00249007,0.03256,0.0571094,0.0849656,0.00679235,0.00066875,0.000245109,0.000796508,6.45023e-05,0,0.816796,true
2107,16,0.0252617,9.85156e-05,0.251632,0.1,0.0251632,-0.0235768,-2.1272e-11,-0.0235768,256.834,0.011454,0.9021,0,0.0275623,0.0552721,0.0377313,0.024826,0.00641577,0.0112525,0.0167408,0.00134029,0.000131763,4.84142e-05,0.000156975,1.27356e-05,0,0.160932,0.00797543,0.126212,0.0242542,0.00249001,0.0325622,0.0571102,0.0849653,0.00680245,0.000668741,0.000245719,0.000796704,6.46377e-05,0,0.816784,true
2108,16,0.0252378,9.85089e-05,0.251393,0.1,0.0251393,-0.0237554,8.94564e-11,-0.0237554,256.712,0.011569,0.9021,0,0.0275623,0.0552697,0.037729,0.0248249,0.00641576,0.0112519,0.0167396,0.00134222,0.000131752,4.85325e-05,0.000157004,1.27622e-05,0,0.160918,0.00797541,0.126201,0.0242513,0.00248995,0.0325643,0.0571112,0.0849649,0.00681267,0.000668733,0.000246336,0.000796902,6.4777e-05,0,0.816769,true
2109,16,0.0252136,9.85022e-05,0.251151,0.1,0.0251151,-0.0239197,-9.79192e-11,-0.0239197,256.588,0.0116929,0.9021,0,0.0275622,0.0552675,0.0377267,0.0248237,0.00641574,0.0112514,0.0167384,0.00134416,0.000131742,4.86523e-05,0.000157034,1.27896e-05,0,0.160904,0.00797539,0.126191,0.0242485,0.00248992,0.0325665,0.0571124,0.0849645,0.00682297,0.000668726,0.00024696,0.00079711,6.49203e-05,0,0.816755,true
2110,16,0.0251889,9.84956e-05,0.250904,0.1,0.0250904,-0.0240665,6.9978e-11,-0.0240665,256.462,0.0118234,0.9021,0,0.0275622,0.0552652,0.0377243,0.0248225,0.00641573,0.0112508,0.0167372,0.00134612,0.000131732,4.87731e-05,0.000157065,1.28178e-05,0,0.160891,0.00797534,0.12618,0.0242456,0.00248989,0.0325686,0.0571133,0.084964,0.00683341,0.00066872,0.00024759,0.000797319,6.50677e-05,0,0.816742,true
2111,16,0.0251638,9.84889e-05,0.250653,0.1,0.0250653,-0.0242358,1.06768e-11,-0.0242358,256.334,0.0119591,0.9021,0,0.0275621,0.0552629,0.0377219,0.0248214,0.00641572,0.0112502,0.0167359,0.00134811,0.000131721,4.88954e-05,0.000157097,1.28469e-05,0,0.160877,0.00797532,0.12617,0.0242426,0.00248986,0.0325708,0.0571143,0.0849635,0.00684398,0.000668712,0.000248228,0.000797535,6.52198e-05,0,0.816728,true
2112,16,0.0251383,9.84822e-05,0.250398,0.1,0.0250398,-0.0243819,3.63382e-11,-0.0243819,256.204,0.0121014,0.902344,0,0.0275621,0.0552605,0.0377196,0.0248203,0.00641572,0.0112497,0.0167347,0.00135013,0.000131711,4.90191e-05,0.00015713,1.28767e-05,0,0.160863,0.00797527,0.126159,0.0242397,0.00248985,0.032573,0.0571154,0.0849632,0.00685471,0.000668706,0.000248873,0.000797759,6.53758e-05,0,0.816712,true
2113,16,0.0251123,9.84755e-05,0.250139,0.1,0.0250139,-0.0245224,-9.91429e-12,-0.0245224,256.071,0.0122506,0.902466,0,0.027562,0.0552581,0.0377172,0.0248192,0.0064157,0.0112492,0.0167335,0.00135217,0.000131701,4.91441e-05,0.000157163,1.29075e-05,0,0.160849,0.00797523,0.126148,0.0242368,0.00248983,0.0325751,0.0571166,0.0849627,0.0068655,0.0006687,0.000249524,0.000797982,6.55364e-05,0,0.816697,true
2114,16,0.0250859,9.84688e-05,0.249875,0.1,0.0249875,-0.0246735,4.94672e-11,-0.0246735,255.936,0.0124028,0.902588,0,0.027562,0.0552558,0.0377146,0.024818,0.00641569,0.0112486,0.0167322,0.00135423,0.000131691,4.92705e-05,0.000157198,1.2939e-05,0,0.160836,0.00797522,0.126137,0.0242338,0.00248983,0.0325773,0.0571176,0.084962,0.00687645,0.000668694,0.000250183,0.000798211,6.5701e-05,0,0.816684,true
2115,16,0.0250591,9.84621e-05,0.249606,0.1,0.0249606,-0.0248141,1.08856e-10,-0.0248141,255.798,0.0125408,0.902588,0,0.0275619,0.0552534,0.0377121,0.024817,0.00641569,0.011248,0.0167309,0.00135632,0.000131681,4.9398e-05,0.000157234,1.29714e-05,0,0.160822,0.00797519,0.126126,0.0242307,0.00248983,0.0325795,0.0571187,0.0849613,0.00688754,0.00066869,0.000250848,0.00079845,6.58701e-05,0,0.816671,true
2116,16,0.0250317,9.84554e-05,0.249333,0.1,0.0249333,-0.0249786,-2.95052e-11,-0.0249786,255.658,0.0126841,0.902588,0,0.0275619,0.0552512,0.0377096,0.0248159,0.00641568,0.0112475,0.0167297,0.00135844,0.000131671,4.95273e-05,0.000157271,1.30047e-05,0,0.160808,0.00797515,0.126115,0.0242277,0.00248984,0.0325817,0.0571198,0.0849608,0.00689875,0.000668685,0.000251522,0.000798692,6.60438e-05,0,0.816655,true
2117,16,0.0250039,9.84487e-05,0.249054,0.1,0.0249054,-0.0251201,-1.09016e-11,-0.0251201,255.515,0.0128208,0.902588,0,0.0275618,0.0552488,0.0377069,0.0248147,0.00641568,0.0112469,0.0167284,0.00136058,0.000131662,4.9658e-05,0.000157308,1.30389e-05,0,0.160794,0.0079751,0.126105,0.0242247,0.00248985,0.0325839,0.0571208,0.0849599,0.0069101,0.000668681,0.000252202,0.000798936,6.62217e-05,0,0.816639,true
2118,16,0.0249755,9.8442e-05,0.248771,0.1,0.0248771,-0.025273,-1.17938e-10,-0.025273,255.37,0.0129567,0.90271,0,0.0275617,0.0552464,0.0377046,0.0248135,0.00641567,0.0112464,0.0167271,0.00136275,0.000131652,4.97905e-05,0.000157349,1.3074e-05,0,0.16078,0.00797508,0.126094,0.0242215,0.00248988,0.0325861,0.057122,0.084959,0.0069216,0.000668676,0.000252892,0.000799194,6.64048e-05,0,0.816624,true
2119,16,0.0249467,9.84354e-05,0.248482,0.1,0.0248482,-0.0254383,1.1889e-10,-0.0254383,255.222,0.0130987,0.90271,0,0.0275617,0.0552444,0.0377018,0.0248123,0.00641565,0.0112458,0.0167258,0.00136496,0.000131642,4.99247e-05,0.000157389,1.31102e-05,0,0.160766,0.00797504,0.126083,0.0242184,0.00248993,0.0325881,0.057123,0.0849582,0.00693326,0.000668673,0.000253591,0.000799452,6.6593e-05,0,0.816609,true
2120,16,0.0249173,9.84288e-05,0.248188,0.1,0.0248188,-0.0255797,7.78561e-12,-0.0255797,255.071,0.0132564,0.90271,0,0.0275615,0.055242,0.0376991,0.024811,0.00641564,0.0112453,0.0167245,0.00136719,0.000131633,5.00606e-05,0.000157431,1.31474e-05,0,0.160753,0.00797502,0.126072,0.0242152,0.00249,0.0325903,0.0571242,0.0849573,0.00694507,0.00066867,0.000254299,0.000799722,6.67866e-05,0,0.816594,true
2121,16,0.0248873,9.84222e-05,0.247888,0.1,0.0247888,-0.0256985,1.97025e-11,-0.0256985,254.917,0.0134342,0.902954,0,0.0275614,0.0552398,0.0376968,0.0248098,0.00641562,0.0112448,0.0167232,0.00136945,0.000131624,5.01989e-05,0.000157475,1.31857e-05,0,0.160738,0.00797499,0.126062,0.0242121,0.00249007,0.0325924,0.0571251,0.0849563,0.00695702,0.00066867,0.000255018,0.000799995,6.69855e-05,0,0.816576,true
2122,16,0.0248567,9.84156e-05,0.247583,0.1,0.0247583,-0.0258097,1.87002e-11,-0.0258097,254.759,0.0136197,0.902954,0,0.0275614,0.0552376,0.0376942,0.0248086,0.00641563,0.0112442,0.0167219,0.00137175,0.000131615,5.03387e-05,0.00015752,1.32251e-05,0,0.160725,0.00797495,0.126051,0.0242089,0.00249015,0.0325946,0.0571263,0.0849554,0.00696917,0.000668668,0.000255746,0.000800281,6.71898e-05,0,0.816563,true
2123,16,0.0248255,9.84091e-05,0.247271,0.1,0.0247271,-0.0259387,-8.63551e-11,-0.0259387,254.599,0.0137874,0.902954,0,0.0275614,0.0552352,0.0376916,0.0248077,0.00641562,0.0112437,0.0167206,0.00137408,0.000131606,5.04805e-05,0.000157567,1.32654e-05,0,0.160711,0.00797491,0.126041,0.0242057,0.00249026,0.0325967,0.0571274,0.0849543,0.00698148,0.000668669,0.000256483,0.000800572,6.73992e-05,0,0.816547,true
2124,16,0.0247937,9.84027e-05,0.246953,0.1,0.0246953,-0.026087,-3.43664e-11,-0.026087,254.435,0.0139496,0.902954,0,0.0275614,0.055233,0.037689,0.0248067,0.00641561,0.0112432,0.0167192,0.00137645,0.000131598,5.06242e-05,0.000157615,1.33068e-05,0,0.160698,0.00797487,0.12603,0.0242024,0.00249038,0.0325987,0.0571287,0.0849531,0.00699397,0.00066867,0.00025723,0.000800868,6.76139e-05,0,0.816532,true
2125,16,0.0247613,9.83963e-05,0.246629,0.1,0.0246629,-0.0262144,6.23973e-11,-0.0262144,254.268,0.0141158,0.902954,0,0.0275613,0.055231,0.0376864,0.0248056,0.0064156,0.0112427,0.0167179,0.00137886,0.000131589,5.07706e-05,0.000157665,1.33493e-05,0,0.160684,0.00797482,0.12602,0.0241992,0.00249048,0.0326008,0.0571298,0.084952,0.00700666,0.00066867,0.000257991,0.000801172,6.78343e-05,0,0.816515,true
2126,16,0.0247282,9.83899e-05,0.246298,0.1,0.0246298,-0.0263298,4.48079e-11,-0.0263298,254.097,0.0142917,0.902954,0,0.0275612,0.0552289,0.0376836,0.0248046,0.00641559,0.0112422,0.0167166,0.0013813,0.000131581,5.0919e-05,0.000157716,1.33929e-05,0,0.160671,0.00797479,0.126009,0.024196,0.00249055,0.0326029,0.0571308,0.0849507,0.00701953,0.000668673,0.000258761,0.000801483,6.80604e-05,0,0.816499,true
2127,16,0.0246944,9.83836e-05,0.24596,0.1,0.024596,-0.0264454,3.18584e-11,-0.0264454,253.923,0.0144591,0.902954,0,0.0275611,0.0552268,0.0376809,0.0248032,0.00641558,0.0112417,0.0167152,0.00138379,0.000131574,5.107e-05,0.000157769,1.34377e-05,0,0.160657,0.00797475,0.125999,0.0241927,0.00249064,0.0326049,0.057132,0.0849492,0.00703262,0.000668678,0.000259545,0.000801803,6.82925e-05,0,0.816484,true
2128,16,0.0246599,9.83773e-05,0.245615,0.1,0.0245615,-0.0265948,1.51062e-10,-0.0265948,253.745,0.0146363,0.902954,0,0.0275611,0.0552246,0.0376782,0.0248019,0.00641556,0.0112412,0.0167139,0.00138631,0.000131566,5.12235e-05,0.000157823,1.34837e-05,0,0.160644,0.00797471,0.125989,0.0241894,0.00249074,0.0326069,0.0571332,0.0849477,0.0070459,0.000668681,0.000260342,0.000802129,6.85306e-05,0,0.816467,true
2129,16,0.0246247,9.83712e-05,0.245263,0.1,0.0245263,-0.026693,-9.83889e-11,-0.026693,253.563,0.0148111,0.902954,0,0.027561,0.0552226,0.0376753,0.0248004,0.00641555,0.0112408,0.0167125,0.00138888,0.00013156,5.13798e-05,0.000157879,1.3531e-05,0,0.16063,0.00797468,0.125979,0.0241861,0.00249085,0.0326089,0.0571344,0.0849463,0.00705937,0.000668689,0.000261153,0.000802463,6.87752e-05,0,0.816449,true
2130,16,0.0245887,9.83652e-05,0.244903,0.1,0.0244903,-0.0268028,-2.02077e-12,-0.0268028,253.377,0.0150012,0.903076,0,0.0275609,0.0552207,0.0376727,0.0247989,0.00641553,0.0112403,0.0167112,0.00139149,0.000131553,5.1539e-05,0.000157936,1.35796e-05,0,0.160618,0.00797462,0.125969,0.0241828,0.00249098,0.0326108,0.0571356,0.0849448,0.0070731,0.000668697,0.000261978,0.000802806,6.90263e-05,0,0.816435,true
2131,16,0.024552,9.83593e-05,0.244536,0.1,0.0244536,-0.0269215,-4.35314e-11,-0.0269215,253.187,0.0151834,0.903076,0,0.0275608,0.0552187,0.0376701,0.0247975,0.00641552,0.0112398,0.0167099,0.00139416,0.000131546,5.17014e-05,0.000157996,1.36294e-05,0,0.160605,0.00797459,0.125959,0.0241794,0.00249114,0.0326127,0.0571366,0.084943,0.0070871,0.000668704,0.000262819,0.000803157,6.9284e-05,0,0.816418,true
2132,16,0.0245144,9.83535e-05,0.244161,0.1,0.0244161,-0.0270276,3.83998e-11,-0.0270276,252.993,0.0153728,0.903198,0,0.0275608,0.055217,0.0376674,0.0247962,0.00641551,0.0112394,0.0167085,0.00139688,0.000131541,5.18668e-05,0.000158057,1.36807e-05,0,0.160592,0.00797457,0.12595,0.0241761,0.00249135,0.0326146,0.0571376,0.0849411,0.00710133,0.000668715,0.000263676,0.000803515,6.95485e-05,0,0.816401,true
2133,16,0.0244761,9.83478e-05,0.243777,0.1,0.0243777,-0.0271111,3.47378e-11,-0.0271111,252.794,0.0155784,0.903198,0,0.0275606,0.0552151,0.0376648,0.0247949,0.0064155,0.011239,0.0167072,0.00139965,0.000131536,5.20359e-05,0.00015812,1.37332e-05,0,0.160579,0.00797452,0.12594,0.0241727,0.00249155,0.0326164,0.057139,0.0849392,0.0071158,0.000668728,0.00026455,0.000803882,6.98195e-05,0,0.816386,true
2134,16,0.0244369,9.83422e-05,0.243385,0.1,0.0243385,-0.0271841,-5.28091e-11,-0.0271841,252.591,0.0157775,0.903198,0,0.0275606,0.0552134,0.0376622,0.0247937,0.00641549,0.0112385,0.0167058,0.00140247,0.000131531,5.22086e-05,0.000158185,1.37871e-05,0,0.160566,0.00797446,0.125931,0.0241694,0.00249174,0.0326182,0.05714,0.0849371,0.00713057,0.00066874,0.000265444,0.000804255,7.00976e-05,0,0.816364,true
2135,16,0.0243968,9.83368e-05,0.242985,0.1,0.0242985,-0.0272897,6.80102e-11,-0.0272897,252.383,0.0159693,0.90332,0,0.0275605,0.0552117,0.0376596,0.0247925,0.00641549,0.0112382,0.0167044,0.00140537,0.000131527,5.23859e-05,0.00015825,1.38425e-05,0,0.160554,0.00797443,0.125922,0.024166,0.00249195,0.03262,0.0571412,0.0849348,0.00714568,0.000668757,0.000266359,0.000804633,7.0383e-05,0,0.816349,true
2136,16,0.0243559,9.83315e-05,0.242575,0.1,0.0242575,-0.0273776,-1.26273e-10,-0.0273776,252.17,0.0161581,0.903198,0,0.0275604,0.0552101,0.0376568,0.0247913,0.00641547,0.0112378,0.016703,0.00140832,0.000131523,5.25673e-05,0.000158317,1.38992e-05,0,0.160542,0.00797441,0.125913,0.0241626,0.00249215,0.0326217,0.0571423,0.0849323,0.00716109,0.000668771,0.000267296,0.000805016,7.06752e-05,0,0.816331,true
2137,16,0.024314,9.83264e-05,0.242157,0.1,0.0242157,-0.0274385,6.83719e-11,-0.0274385,251.952,0.0163638,0.903198,0,0.0275604,0.0552088,0.0376542,0.0247899,0.00641546,0.0112374,0.0167017,0.00141134,0.000131519,5.27532e-05,0.000158385,1.39574e-05,0,0.16053,0.00797436,0.125904,0.0241592,0.00249237,0.0326233,0.0571434,0.08493,0.00717683,0.00066879,0.000268255,0.000805405,7.09746e-05,0,0.816312,true
2138,16,0.0242712,9.83215e-05,0.241729,0.1,0.0241729,-0.0274775,-7.74297e-11,-0.0274775,251.73,0.0165681,0.903076,0,0.0275603,0.0552072,0.0376514,0.0247885,0.00641545,0.011237,0.0167003,0.00141444,0.000131517,5.29435e-05,0.000158455,1.40171e-05,0,0.160519,0.00797431,0.125896,0.0241559,0.00249262,0.0326248,0.0571444,0.0849272,0.00719292,0.000668809,0.000269237,0.000805803,7.12819e-05,0,0.816296,true
2139,16,0.0242275,9.83168e-05,0.241291,0.1,0.0241291,-0.0275345,-3.22899e-11,-0.0275345,251.502,0.0167712,0.903076,0,0.0275601,0.0552058,0.0376487,0.0247872,0.00641542,0.0112367,0.016699,0.00141761,0.000131515,5.31394e-05,0.000158527,1.40783e-05,0,0.160507,0.00797427,0.125888,0.0241525,0.00249292,0.0326263,0.0571456,0.0849246,0.0072094,0.00066883,0.000270246,0.000806204,7.15966e-05,0,0.816277,true
2140,16,0.0241827,9.83123e-05,0.240844,0.1,0.0240844,-0.0275834,6.45078e-12,-0.0275834,251.268,0.0169496,0.903076,0,0.0275601,0.0552047,0.0376463,0.0247858,0.0064154,0.0112364,0.0166977,0.00142086,0.000131513,5.33405e-05,0.000158599,1.41411e-05,0,0.160497,0.00797423,0.12588,0.0241491,0.00249326,0.0326276,0.0571466,0.0849214,0.00722624,0.000668854,0.000271281,0.00080661,7.19191e-05,0,0.816261,true
2141,16,0.024137,9.83081e-05,0.240387,0.1,0.0240387,-0.0276423,-6.32649e-11,-0.0276423,251.03,0.0171237,0.903076,0,0.0275601,0.0552037,0.0376437,0.0247845,0.00641539,0.0112362,0.0166963,0.0014242,0.000131513,5.35477e-05,0.000158673,1.42056e-05,0,0.160486,0.00797419,0.125873,0.0241456,0.00249366,0.032629,0.0571478,0.0849183,0.00724353,0.00066888,0.000272346,0.000807017,7.22503e-05,0,0.81624,true
2142,16,0.0240902,9.83042e-05,0.239919,0.1,0.0239919,-0.0276768,1.44308e-10,-0.0276768,250.785,0.0173065,0.903076,0,0.02756,0.0552027,0.037641,0.0247833,0.00641538,0.0112359,0.016695,0.00142762,0.000131513,5.37615e-05,0.000158748,1.42719e-05,0,0.160476,0.00797414,0.125866,0.0241424,0.00249407,0.0326302,0.0571486,0.084915,0.00726124,0.00066891,0.000273445,0.000807434,7.25906e-05,0,0.816222,true
2143,16,0.0240424,9.83006e-05,0.239441,0.1,0.0239441,-0.0277011,-6.663e-12,-0.0277011,250.535,0.017484,0.903198,0,0.0275599,0.0552018,0.0376386,0.0247823,0.00641537,0.0112357,0.0166937,0.00143114,0.000131515,5.39826e-05,0.000158825,1.43402e-05,0,0.160467,0.00797409,0.125859,0.024139,0.00249454,0.0326314,0.0571498,0.0849115,0.0072794,0.000668941,0.000274579,0.000807853,7.29406e-05,0,0.816205,true
2144,16,0.0239935,9.82972e-05,0.238952,0.1,0.0238952,-0.027734,-1.29418e-10,-0.027734,250.279,0.0176678,0.90332,0,0.0275598,0.055201,0.0376361,0.0247815,0.00641538,0.0112355,0.0166924,0.00143477,0.000131516,5.42118e-05,0.000158903,1.44105e-05,0,0.160457,0.00797406,0.125853,0.0241357,0.00249504,0.0326326,0.0571507,0.0849076,0.00729814,0.000668973,0.000275755,0.000808277,7.33008e-05,0,0.816184,true
2145,16,0.0239435,9.82941e-05,0.238452,0.1,0.0238452,-0.0277485,-4.80105e-12,-0.0277485,250.018,0.0178506,0.903442,0,0.0275597,0.0552004,0.0376336,0.0247807,0.00641536,0.0112353,0.0166911,0.00143852,0.000131519,5.44495e-05,0.00015898,1.4483e-05,0,0.160449,0.00797402,0.125847,0.0241324,0.00249559,0.0326335,0.0571514,0.0849039,0.0073174,0.000669008,0.000276972,0.000808698,7.36716e-05,0,0.816168,true
2146,16,0.0238925,9.82913e-05,0.237942,0.1,0.0237942,-0.0277502,-4.56998e-11,-0.0277502,249.75,0.0180418,0.903564,0,0.0275597,0.0552,0.037631,0.0247801,0.00641535,0.0112351,0.0166898,0.0014424,0.000131523,5.46966e-05,0.000159059,1.45576e-05,0,0.16044,0.00797399,0.125841,0.0241291,0.00249617,0.0326344,0.0571522,0.0848997,0.00733735,0.000669047,0.000278237,0.000809122,7.40535e-05,0,0.816147,true
