step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
1389,16,0.0336239,0.000111123,0.335128,0.1,0.0335128,0.00708858,-8.32772e-11,0.00708858,296.398,0.00327709,0.871582,0,0.0276955,0.0594414,0.0396677,0.0278319,0.00643682,0.0132199,0.0176886,0.000456385,0.000222437,4.36358e-06,0.00019621,0.000186566,0,0.183835,0.00806075,0.145975,0.0267415,0.00305809,0.0289625,0.0594828,0.0795898,0.00205351,0.00100086,1.9634e-05,0.000882847,0.000839454,0,0.827169,true
1390,16,0.0336245,0.000111097,0.335134,0.1,0.0335134,0.00707301,4.13206e-11,0.00707301,296.401,0.003239,0.871582,0,0.0276951,0.0594328,0.0396671,0.0278327,0.00643674,0.0132133,0.0176884,0.00045644,0.000222046,4.3651e-06,0.000196024,0.000185739,0,0.183792,0.00806047,0.145932,0.0267408,0.00305827,0.0289689,0.0594673,0.0796076,0.00205424,0.00099933,1.96454e-05,0.000882216,0.000835927,0,0.827165,true
1391,16,0.0336251,0.000111068,0.33514,0.1,0.033514,0.00713553,-6.5754e-11,0.00713553,296.403,0.00352709,0.871582,0,0.0276945,0.0594235,0.0396665,0.0278333,0.00643667,0.0132063,0.0176882,0.000456494,0.000221659,4.36662e-06,0.000195857,0.000184917,0,0.18374,0.00806011,0.145882,0.0267402,0.00305843,0.0289764,0.0594519,0.0796282,0.00205503,0.000997855,1.96575e-05,0.000881705,0.000832451,0,0.827155,true
1392,16,0.0336256,0.000111047,0.335145,0.1,0.0335145,0.00702249,9.41682e-11,0.00702249,296.406,0.00329723,0.871826,0,0.027694,0.0594167,0.039666,0.0278343,0.00643659,0.0132004,0.017688,0.000456552,0.000221268,4.36823e-06,0.000195651,0.000184093,0,0.183706,0.00805983,0.145849,0.0267396,0.00305864,0.0289814,0.0594363,0.0796422,0.00205567,0.000996281,1.96684e-05,0.000880938,0.000828901,0,0.827158,true
1393,16,0.0336262,0.000111012,0.335152,0.1,0.0335152,0.00719152,-2.65178e-11,0.00719152,296.409,0.00395572,0.871826,0,0.0276936,0.0594056,0.0396656,0.0278351,0.00643651,0.0131929,0.0176878,0.000456607,0.000220888,4.36979e-06,0.000195512,0.000183281,0,0.183646,0.00805949,0.145789,0.0267389,0.00305877,0.0289902,0.059421,0.0796664,0.00205657,0.000994883,1.96816e-05,0.000880591,0.0008255,0,0.827144,true
1394,16,0.0336266,0.000110996,0.335156,0.1,0.0335156,0.00698517,1.62481e-11,0.00698517,296.41,0.00352585,0.871704,0,0.0276932,0.0594006,0.039665,0.0278359,0.00643644,0.0131875,0.0176876,0.000456667,0.000220499,4.37142e-06,0.000195285,0.000182463,0,0.183621,0.00805924,0.145765,0.0267383,0.00305902,0.028994,0.0594054,0.0796769,0.00205713,0.000993273,1.96918e-05,0.000879691,0.000821933,0,0.827151,true
1395,16,0.0336274,0.000110957,0.335164,0.1,0.0335164,0.00724602,1.11607e-10,0.00724602,296.414,0.00444193,0.871948,0,0.0276926,0.0593882,0.0396645,0.0278366,0.00643636,0.0131795,0.0176875,0.000456721,0.000220124,4.37288e-06,0.00019517,0.000181659,0,0.183553,0.00805887,0.145697,0.0267376,0.00305914,0.0290038,0.05939,0.0797041,0.0020581,0.000991934,1.97053e-05,0.000879485,0.000818603,0,0.827135,true
1396,16,0.0336276,0.000110946,0.335167,0.1,0.0335167,0.00694619,-5.90124e-11,0.00694619,296.415,0.00391946,0.871948,0,0.0276923,0.0593846,0.039664,0.0278377,0.0064363,0.0131747,0.0176873,0.000456781,0.000219737,4.37446e-06,0.000194922,0.000180847,0,0.183537,0.00805864,0.145682,0.026737,0.00305939,0.0290064,0.0593745,0.079711,0.00205857,0.000990285,1.97143e-05,0.000878452,0.000815019,0,0.827145,true
1397,16,0.0336284,0.000110903,0.335175,0.1,0.0335175,0.00730082,2.53303e-11,0.00730082,296.419,0.00499715,0.87207,0,0.0276916,0.0593707,0.0396637,0.0278381,0.00643621,0.0131662,0.0176871,0.000456834,0.000219369,4.37583e-06,0.000194831,0.000180052,0,0.183461,0.00805824,0.145607,0.0267363,0.00305948,0.0290174,0.0593593,0.0797414,0.00205962,0.000989014,1.97282e-05,0.000878385,0.000811757,0,0.827124,true
1398,16,0.0336286,0.000110897,0.335177,0.1,0.0335177,0.00690841,-7.20657e-12,0.00690841,296.42,0.00441623,0.871948,0,0.0276912,0.0593687,0.0396631,0.0278391,0.00643615,0.0131621,0.0176869,0.000456895,0.000218983,4.37741e-06,0.000194564,0.000179244,0,0.183454,0.00805804,0.145601,0.0267357,0.00305973,0.0290187,0.0593438,0.079745,0.00206,0.000987328,1.97364e-05,0.000877229,0.000808157,0,0.82714,true
1399,16,0.0336295,0.000110849,0.335186,0.1,0.0335186,0.00735742,-2.83354e-12,0.00735742,296.424,0.00567181,0.872192,0,0.0276906,0.0593538,0.0396625,0.0278396,0.00643608,0.0131531,0.0176867,0.000456948,0.000218621,4.37881e-06,0.000194496,0.000178459,0,0.183369,0.00805764,0.145517,0.0267349,0.00305979,0.0290309,0.059329,0.0797784,0.00206113,0.00098612,1.97512e-05,0.0008773,0.000804963,0,0.827113,true
1400,16,0.0336295,0.000110848,0.335187,0.1,0.0335187,0.00685462,-4.60945e-11,0.00685462,296.424,0.00513371,0.87207,0,0.0276903,0.0593533,0.0396622,0.0278406,0.00643602,0.0131496,0.0176865,0.000457008,0.000218235,4.38051e-06,0.000194204,0.000177654,0,0.183373,0.00805746,0.145521,0.0267343,0.00306005,0.0290308,0.0593135,0.079778,0.00206141,0.000984386,1.9759e-05,0.000875989,0.00080134,0,0.827133,true
1401,16,0.0336305,0.000110795,0.335197,0.1,0.0335197,0.00742466,-2.2367e-11,0.00742466,296.428,0.006691,0.872192,0,0.0276897,0.0593365,0.0396615,0.0278411,0.0064359,0.01314,0.0176863,0.000457059,0.000217879,4.382e-06,0.000194166,0.000176879,0,0.183278,0.00805703,0.145427,0.0267336,0.00306007,0.0290442,0.0592988,0.0798154,0.00206263,0.000983251,1.97753e-05,0.000876238,0.000798226,0,0.827102,true
1402,16,0.0336304,0.000110802,0.335196,0.1,0.0335196,0.00676703,-1.29751e-10,0.00676703,296.428,0.00634742,0.87207,0,0.0276894,0.0593384,0.0396612,0.0278421,0.00643585,0.0131374,0.0176861,0.000457123,0.000217493,4.38386e-06,0.00019384,0.000176078,0,0.183295,0.00805689,0.145445,0.0267331,0.0030604,0.0290422,0.0592833,0.0798097,0.00206279,0.000981451,1.97824e-05,0.000874714,0.000794563,0,0.827131,true
1403,16,0.0336315,0.00011074,0.335207,0.1,0.0335207,0.00753441,8.8356e-12,0.00753441,296.433,0.00849976,0.872437,0,0.0276887,0.0593187,0.0396606,0.0278425,0.00643576,0.0131268,0.0176859,0.000457173,0.000217145,4.38534e-06,0.000193849,0.000175313,0,0.183183,0.00805639,0.145334,0.0267324,0.00306038,0.0290581,0.0592689,0.0798538,0.00206418,0.000980433,1.98003e-05,0.000875246,0.000791556,0,0.827088,true
1404,16,0.0336312,0.000110759,0.335204,0.1,0.0335204,0.00661064,-2.36934e-10,0.00661064,296.432,0.0088017,0.87207,0,0.0276886,0.0593246,0.0396602,0.0278437,0.00643573,0.0131257,0.0176858,0.000457242,0.000216758,4.38728e-06,0.000193462,0.000174513,0,0.183225,0.0080563,0.145376,0.0267318,0.00306078,0.0290528,0.0592532,0.0798387,0.00206413,0.000978507,1.98055e-05,0.000873345,0.000787804,0,0.827132,true
1405,16,0.0336325,0.00011068,0.335219,0.1,0.0335218,0.00774774,-8.41647e-11,0.00774774,296.438,0.0120674,0.872681,0,0.0276877,0.0592995,0.0396595,0.027844,0.00643563,0.0131131,0.0176856,0.000457288,0.000216421,4.3886e-06,0.000193558,0.000173763,0,0.18308,0.00805575,0.145232,0.0267311,0.00306066,0.0290732,0.0592388,0.0798953,0.00206582,0.000977692,1.98257e-05,0.000874406,0.000784983,0,0.827072,true
1406,16,0.0336319,0.000110724,0.335212,0.1,0.0335212,0.00630785,-9.41541e-11,0.00630785,296.435,0.0137575,0.872314,0,0.0276877,0.0593131,0.0396591,0.0278453,0.00643561,0.0131149,0.0176854,0.00045736,0.000216024,4.39055e-06,0.000193055,0.000172958,0,0.183169,0.00805579,0.145321,0.0267305,0.00306114,0.0290614,0.0592231,0.0798625,0.00206531,0.000975507,1.98265e-05,0.000871783,0.000781031,0,0.82714,true
1407,16,0.0336338,0.000110612,0.335232,0.1,0.0335232,0.00814585,1.12393e-10,0.00814585,296.444,0.0189637,0.872803,0,0.0276866,0.059278,0.0396584,0.0278452,0.00643548,0.0130985,0.0176852,0.000457397,0.000215707,4.39169e-06,0.000193313,0.00017223,0,0.182961,0.00805508,0.145115,0.0267297,0.00306086,0.0290904,0.0592095,0.0799427,0.00206758,0.000975066,1.98518e-05,0.000873835,0.000778535,0,0.827042,true
1408,16,0.0336325,0.000110702,0.335218,0.1,0.0335218,0.00575021,3.35428e-11,0.00575021,296.438,0.0231766,0.872314,0,0.027687,0.0593058,0.0396581,0.0278467,0.0064355,0.0131056,0.0176851,0.000457478,0.000215293,4.39382e-06,0.000192592,0.000171411,0,0.183136,0.00805533,0.145289,0.0267293,0.0030615,0.0290669,0.0591932,0.0798772,0.00206627,0.000972404,1.98454e-05,0.00086987,0.000774202,0,0.827161,true
1409,16,0.0336355,0.000110529,0.33525,0.1,0.033525,0.00888133,6.79733e-11,0.00888133,296.452,0.031837,0.872925,0,0.0276854,0.0592516,0.0396575,0.0278461,0.00643531,0.0130823,0.0176848,0.000457504,0.000215009,4.39476e-06,0.000193146,0.000170717,0,0.182815,0.00805433,0.144971,0.0267285,0.00306096,0.0291114,0.0591802,0.0800008,0.00206961,0.000972636,1.98806e-05,0.000873736,0.000772274,0,0.826999,true
1410,16,0.0336333,0.000110701,0.335225,0.1,0.0335226,0.00474132,-1.27039e-10,0.00474132,296.441,0.040689,0.87207,0,0.0276864,0.0593052,0.0396573,0.0278483,0.00643538,0.0130988,0.0176847,0.000457601,0.00021456,4.39735e-06,0.00019203,0.000169866,0,0.183144,0.00805497,0.145299,0.0267281,0.00306197,0.0290665,0.0591629,0.0798762,0.00206684,0.000969101,1.98614e-05,0.000867337,0.00076723,0,0.827204,true
1411,16,0.0336387,0.000110419,0.335282,0.1,0.0335282,0.0102332,1.39817e-10,0.0102332,296.466,0.0549551,0.873169,0,0.0276842,0.0592169,0.0396564,0.0278468,0.00643512,0.0130628,0.0176844,0.000457604,0.000214333,4.39792e-06,0.000193122,0.000169229,0,0.182616,0.00805346,0.144775,0.0267271,0.0030609,0.0291396,0.0591512,0.0800788,0.00207213,0.000970543,1.99147e-05,0.000874495,0.000766302,0,0.826924,true
1412,16,0.0336348,0.000110733,0.335241,0.1,0.0335241,0.00304773,-2.14232e-11,0.00304773,296.448,0.0700831,0.871948,0,0.027686,0.0593151,0.0396564,0.0278502,0.0064353,0.0130957,0.0176843,0.000457731,0.000213824,4.40123e-06,0.000191316,0.000168321,0,0.183214,0.00805476,0.14537,0.0267269,0.00306257,0.0290579,0.0591321,0.0798515,0.00206683,0.000965499,1.98732e-05,0.000863866,0.000760032,0,0.827281,true
1413,16,0.0336444,0.000110278,0.335342,0.1,0.0335342,0.012306,6.15774e-11,0.012306,296.493,0.088791,0.873291,0,0.0276825,0.0591729,0.0396554,0.0278474,0.00643492,0.0130398,0.017684,0.000457698,0.000213682,4.40116e-06,0.00019326,0.000167764,0,0.182361,0.00805243,0.144523,0.0267257,0.00306076,0.0291758,0.059122,0.080179,0.00207519,0.000968831,1.99548e-05,0.000876235,0.000760639,0,0.82682,true
1414,16,0.0336379,0.000110775,0.335271,0.1,0.0335271,0.00112298,3.72735e-11,0.00112298,296.461,0.102959,0.871948,0,0.0276857,0.0593286,0.0396556,0.0278517,0.00643523,0.0130938,0.017684,0.000457856,0.000213096,4.40514e-06,0.000190557,0.000166787,0,0.183305,0.00805459,0.145461,0.0267258,0.0030631,0.0290463,0.0591006,0.0798192,0.0020666,0.000961836,1.98832e-05,0.000860106,0.000752815,0,0.827373,true
1415,16,0.0336499,0.000110166,0.335397,0.1,0.0335397,0.0138154,-7.06622e-11,0.0138154,296.517,0.111727,0.873413,0,0.0276811,0.0591377,0.0396543,0.0278479,0.00643473,0.0130201,0.0176837,0.000457791,0.000213023,4.40445e-06,0.000193267,0.000166294,0,0.182159,0.00805154,0.144323,0.0267244,0.00306058,0.0292047,0.0590929,0.0802591,0.00207773,0.000966828,1.999e-05,0.000877161,0.000754741,0,0.826747,true
1416,16,0.0336386,0.000110727,0.335279,0.1,0.0335279,0.00109786,1.53313e-11,0.00109786,296.465,0.102657,0.871948,0,0.0276849,0.0593131,0.0396547,0.027852,0.00643507,0.0130817,0.0176837,0.000457959,0.000212398,4.4085e-06,0.00019023,0.000165299,0,0.183223,0.00805401,0.145381,0.0267246,0.00306306,0.0290583,0.0590718,0.0798527,0.00206797,0.00095911,1.99071e-05,0.000859006,0.000746426,0,0.827366,true
1417,16,0.0336449,0.000110203,0.335347,0.1,0.0335347,0.0119511,1.0538e-10,0.0119511,296.495,0.0833174,0.873535,0,0.0276808,0.0591487,0.0396534,0.0278488,0.00643465,0.0130183,0.0176833,0.000457915,0.000212267,4.40825e-06,0.000192507,0.000164772,0,0.182239,0.00805139,0.144403,0.0267233,0.00306094,0.0291944,0.0590648,0.0802304,0.00207759,0.000963067,2.00005e-05,0.000873417,0.000747579,0,0.826829,true
1418,16,0.0336363,0.00011054,0.335257,0.1,0.0335257,0.00401721,-1.09543e-10,0.00401721,296.455,0.0515598,0.872803,0,0.027683,0.0592537,0.0396536,0.0278517,0.00643484,0.0130541,0.0176833,0.000458048,0.000211746,4.4116e-06,0.000190559,0.000163875,0,0.182879,0.00805282,0.145041,0.0267232,0.00306255,0.0291064,0.059047,0.0799857,0.00207186,0.00095778,1.99547e-05,0.000861946,0.000741246,0,0.827208,true
1419,16,0.0336379,0.000110335,0.335276,0.1,0.0335276,0.0079763,1.01467e-10,0.0079763,296.463,0.0187638,0.873169,0,0.0276812,0.0591889,0.0396527,0.0278515,0.00643465,0.0130274,0.017683,0.000458077,0.000211474,4.41293e-06,0.000191281,0.00016322,0,0.182497,0.00805168,0.14466,0.0267223,0.00306198,0.0291596,0.0590357,0.0801334,0.00207585,0.000958326,1.99979e-05,0.00086682,0.000739659,0,0.827012,true
1420,16,0.0336379,0.000110322,0.335276,0.1,0.0335276,0.00773457,1.17359e-10,0.00773457,296.463,0.0152905,0.873047,0,0.0276809,0.0591846,0.0396522,0.027853,0.0064346,0.0130228,0.0176829,0.000458158,0.000211123,4.41519e-06,0.000191064,0.000162484,0,0.182477,0.00805146,0.144642,0.0267216,0.00306242,0.0291627,0.0590216,0.0801418,0.00207645,0.000956848,2.00104e-05,0.000865934,0.000736407,0,0.827019,true
1421,16,0.0336369,0.000110448,0.335264,0.1,0.0335264,0.00444905,-4.13281e-13,0.00444905,296.458,0.0428995,0.872925,0,0.0276815,0.0592237,0.0396519,0.0278561,0.00643463,0.0130339,0.0176827,0.000458276,0.00021072,4.41805e-06,0.000190172,0.00016169,0,0.182719,0.00805188,0.144882,0.026721,0.00306361,0.0291297,0.059005,0.08005,0.00207463,0.000953938,2.00006e-05,0.000860913,0.000731973,0,0.827175,true
1422,16,0.0336436,0.000110142,0.335335,0.1,0.0335335,0.0107537,1.70146e-11,0.0107537,296.49,0.0673653,0.873413,0,0.0276792,0.0591276,0.0396509,0.0278547,0.00643436,0.0129955,0.0176824,0.000458281,0.000210506,4.41864e-06,0.00019141,0.000161091,0,0.182146,0.00805028,0.144313,0.02672,0.0030625,0.0292094,0.0589941,0.080271,0.00208041,0.000955612,2.00588e-05,0.000868924,0.000731285,0,0.826868,true
1423,16,0.033639,0.000110501,0.335285,0.1,0.0335285,0.00224184,-1.0249e-10,0.00224184,296.467,0.0819208,0.872803,0,0.0276814,0.0592402,0.039651,0.0278588,0.00643456,0.0130335,0.0176823,0.000458438,0.000210011,4.422e-06,0.000189368,0.000160201,0,0.18283,0.00805179,0.144993,0.0267199,0.00306454,0.0291153,0.0589744,0.0800097,0.00207436,0.000950268,2.00088e-05,0.000856859,0.000724881,0,0.827275,true
1424,16,0.0336476,0.00011004,0.335376,0.1,0.0335376,0.0120925,-1.34847e-10,0.0120925,296.508,0.0887862,0.873535,0,0.0276779,0.0590951,0.0396499,0.0278554,0.0064342,0.0129773,0.017682,0.000458392,0.000209861,4.42165e-06,0.000191382,0.000159672,0,0.181963,0.00804944,0.144133,0.0267187,0.00306246,0.0292357,0.0589663,0.0803436,0.00208284,0.000953568,2.00911e-05,0.0008696,0.000725516,0,0.826803,true
1425,16,0.0336393,0.000110447,0.335289,0.1,0.0335289,0.00240594,-1.95308e-10,0.00240594,296.469,0.0782608,0.872925,0,0.0276805,0.0592226,0.03965,0.0278586,0.00643442,0.0130209,0.017682,0.000458537,0.000209344,4.42499e-06,0.000189091,0.000158771,0,0.182735,0.0080512,0.144901,0.0267187,0.00306432,0.0291291,0.0589467,0.0800477,0.00207583,0.000947715,2.00323e-05,0.000856028,0.000718768,0,0.827256,true
1426,16,0.0336436,0.000110076,0.335336,0.1,0.0335336,0.0102519,-7.03346e-12,0.0102519,296.49,0.0586113,0.873413,0,0.0276776,0.0591059,0.0396489,0.0278556,0.00643413,0.0129754,0.0176817,0.000458505,0.000209145,4.42542e-06,0.000190652,0.000158205,0,0.182039,0.00804929,0.14421,0.0267176,0.00306256,0.0292259,0.0589387,0.080316,0.00208268,0.000950004,2.01017e-05,0.000866005,0.000718619,0,0.826882,true
1427,16,0.0336386,0.000110275,0.335283,0.1,0.0335283,0.00519525,1.49179e-10,0.00519525,296.466,0.0281535,0.873291,0,0.0276788,0.0591681,0.0396489,0.0278573,0.00643423,0.0129953,0.0176816,0.000458604,0.000208716,4.42839e-06,0.000189386,0.0001574,0,0.18242,0.0080501,0.144589,0.0267173,0.00306347,0.0291736,0.0589222,0.0801707,0.00207937,0.000946347,2.00789e-05,0.000858703,0.000713673,0,0.827116,true
1428,16,0.0336393,0.000110191,0.335291,0.1,0.0335291,0.00657511,-3.65971e-12,0.00657511,296.47,0.00572724,0.873169,0,0.027678,0.0591416,0.0396484,0.0278573,0.00643411,0.0129826,0.0176814,0.000458651,0.000208407,4.43068e-06,0.00018953,0.000156719,0,0.182266,0.00804952,0.144437,0.0267166,0.00306328,0.0291952,0.0589093,0.0802307,0.00208116,0.000945661,2.01045e-05,0.000860005,0.000711123,0,0.827047,true
1429,16,0.0336416,0.000110079,0.335316,0.1,0.0335316,0.00864644,9.9763e-12,0.00864644,296.481,0.0326021,0.873413,0,0.0276769,0.0591058,0.0396476,0.0278578,0.00643397,0.0129665,0.0176812,0.000458701,0.000208113,4.43318e-06,0.000189823,0.000156052,0,0.182058,0.00804885,0.144231,0.0267158,0.00306318,0.0292244,0.0588967,0.0803116,0.00208351,0.000945293,2.01364e-05,0.000862216,0.00070882,0,0.826947,true
1430,16,0.0336395,0.000110265,0.335292,0.1,0.0335292,0.00386835,6.35594e-12,0.00386835,296.471,0.0505843,0.873047,0,0.027678,0.0591643,0.0396475,0.0278609,0.00643405,0.0129847,0.017681,0.00045883,0.000207708,4.43655e-06,0.000188633,0.000155264,0,0.182415,0.00804956,0.144585,0.0267154,0.00306453,0.0291755,0.0588796,0.0801755,0.00208059,0.000941863,2.01177e-05,0.000855363,0.000704052,0,0.827167,true
1431,16,0.033645,0.000109966,0.335351,0.1,0.0335351,0.0102656,9.16473e-11,0.0102656,296.496,0.0601169,0.873535,0,0.0276756,0.0590699,0.0396466,0.0278601,0.0064338,0.0129473,0.0176807,0.000458843,0.00020749,4.4377e-06,0.00018986,0.00015468,0,0.181854,0.00804799,0.144028,0.0267143,0.00306357,0.0292537,0.0588696,0.0803921,0.0020863,0.000943428,2.01777e-05,0.000863269,0.00070331,0,0.826868,true
1432,16,0.0336401,0.000110228,0.335298,0.1,0.0335298,0.00366122,-3.04349e-11,0.00366122,296.473,0.0539455,0.873047,0,0.0276772,0.0591522,0.0396466,0.0278634,0.00643393,0.0129743,0.0176807,0.000458986,0.000207055,4.44054e-06,0.000188282,0.000153868,0,0.182355,0.00804906,0.144526,0.026714,0.00306517,0.0291846,0.058852,0.0802004,0.00208198,0.000939212,2.01425e-05,0.000854055,0.000697951,0,0.827171,true
1433,16,0.0336433,0.000109973,0.335333,0.1,0.0335333,0.00908147,-7.38135e-11,0.00908147,296.489,0.0411017,0.873535,0,0.0276751,0.0590714,0.0396456,0.027862,0.00643373,0.012942,0.0176804,0.000458996,0.000206816,4.44107e-06,0.000189293,0.000153272,0,0.181876,0.00804776,0.144051,0.0267131,0.00306415,0.0292515,0.058842,0.0803854,0.00208687,0.000940306,2.01917e-05,0.000860635,0.000696862,0,0.826916,true
1434,16,0.0336403,0.0001101,0.335301,0.1,0.0335301,0.00559352,-8.45292e-11,0.00559352,296.475,0.019402,0.873413,0,0.0276759,0.0591112,0.0396454,0.0278637,0.00643377,0.0129535,0.0176803,0.000459096,0.000206437,4.44306e-06,0.000188392,0.000152521,0,0.182121,0.00804818,0.144295,0.0267127,0.00306494,0.0292179,0.0588264,0.080292,0.00208491,0.000937498,2.01775e-05,0.000855551,0.000692648,0,0.827074,true
1435,16,0.0336409,0.000110037,0.335308,0.1,0.0335308,0.00656213,1.78749e-11,0.00656213,296.478,0.00400819,0.873291,0,0.0276752,0.059091,0.0396448,0.0278637,0.00643368,0.0129433,0.0176801,0.000459148,0.000206131,4.44464e-06,0.000188446,0.000151851,0,0.182007,0.00804774,0.144182,0.026712,0.00306477,0.0292342,0.0588137,0.0803371,0.00208634,0.000936646,2.01962e-05,0.000856288,0.00069,0,0.827027,true
1436,16,0.0336424,0.000109953,0.335325,0.1,0.0335325,0.00803392,-7.49715e-11,0.00803392,296.485,0.0229348,0.873413,0,0.0276743,0.0590646,0.0396443,0.0278634,0.00643355,0.0129307,0.0176799,0.000459189,0.000205836,4.44656e-06,0.000188607,0.000151191,0,0.181853,0.00804723,0.14403,0.0267113,0.00306447,0.0292559,0.0588009,0.0803972,0.00208811,0.000936016,2.02202e-05,0.000857671,0.000687523,0,0.826957,true
1437,16,0.0336409,0.00011007,0.335308,0.1,0.0335308,0.00476207,6.35703e-12,0.00476207,296.478,0.0344356,0.873291,0,0.0276749,0.0591014,0.0396439,0.0278649,0.00643359,0.012941,0.0176797,0.000459284,0.000205471,4.44954e-06,0.000187761,0.000150453,0,0.182079,0.0080476,0.144255,0.0267109,0.00306516,0.0292249,0.0587853,0.080311,0.00208632,0.000933364,2.02123e-05,0.000852917,0.000683441,0,0.827102,true
1438,16,0.0336443,0.000109868,0.335344,0.1,0.0335344,0.0090779,-4.07239e-11,0.0090779,296.494,0.0398448,0.873901,0,0.0276732,0.0590372,0.0396432,0.027864,0.00643341,0.0129148,0.0176795,0.0004593,0.000205218,4.45171e-06,0.000188524,0.000149846,0,0.1817,0.00804652,0.14388,0.02671,0.00306442,0.029278,0.0587744,0.0804582,0.00209024,0.000933933,2.02594e-05,0.000857959,0.000681938,0,0.826906,true
1439,16,0.0336413,0.000110023,0.335313,0.1,0.0335313,0.0048389,2.47922e-11,0.0048389,296.48,0.0332655,0.873291,0,0.0276741,0.0590861,0.0396429,0.0278661,0.00643349,0.0129296,0.0176793,0.00045941,0.000204839,4.45511e-06,0.000187476,0.000149099,0,0.181999,0.00804709,0.144177,0.0267096,0.00306539,0.0292369,0.0587583,0.0803435,0.00208778,0.00093089,2.02462e-05,0.000851984,0.000677581,0,0.827092,true
1440,16,0.0336432,0.000109869,0.335333,0.1,0.0335333,0.00802733,1.00326e-11,0.00802733,296.489,0.0223094,0.873657,0,0.0276728,0.059037,0.0396422,0.0278659,0.00643333,0.0129089,0.0176791,0.000459444,0.000204568,4.4573e-06,0.000187997,0.000148477,0,0.181711,0.00804624,0.143891,0.0267087,0.00306497,0.0292774,0.0587472,0.0804558,0.00209088,0.000930969,2.02847e-05,0.000855554,0.000675703,0,0.826946,true
1441,16,0.033642,0.000109913,0.335321,0.1,0.0335321,0.00643732,-2.07536e-11,0.00643732,296.483,0.00603706,0.873535,0,0.0276728,0.0590507,0.0396418,0.0278675,0.0064333,0.0129111,0.017679,0.000459534,0.000204231,4.45986e-06,0.000187512,0.000147781,0,0.181799,0.00804629,0.143979,0.0267081,0.0030655,0.0292655,0.0587331,0.0804226,0.00209045,0.00092906,2.02881e-05,0.000853004,0.000672263,0,0.827015,true
1442,16,0.0336421,0.000109902,0.335322,0.1,0.0335322,0.00618764,8.87876e-11,0.00618764,296.484,0.00998469,0.873535,0,0.0276725,0.0590468,0.0396413,0.0278686,0.00643327,0.0129068,0.0176788,0.000459613,0.000203915,4.46191e-06,0.000187311,0.000147109,0,0.181782,0.00804611,0.143963,0.0267075,0.00306581,0.0292683,0.0587198,0.08043,0.00209102,0.000927717,2.02996e-05,0.000852173,0.000669274,0,0.827023,true
1443,16,0.0336438,0.000109804,0.335339,0.1,0.0335339,0.00805631,-5.968e-11,0.00805631,296.492,0.0229054,0.873779,0,0.0276717,0.0590156,0.0396408,0.027869,0.00643315,0.0128927,0.0176786,0.000459669,0.00020363,4.4635e-06,0.000187551,0.000146472,0,0.181601,0.00804551,0.143783,0.0267068,0.00306568,0.0292939,0.0587079,0.0805009,0.00209314,0.000927245,2.03249e-05,0.00085403,0.000666972,0,0.826934,true
1444,16,0.0336422,0.000109901,0.335323,0.1,0.0335323,0.00515818,8.12128e-11,0.00515818,296.484,0.0278968,0.873413,0,0.0276721,0.0590461,0.0396404,0.027871,0.00643317,0.0129008,0.0176784,0.000459775,0.000203282,4.46566e-06,0.0001868,0.000145763,0,0.18179,0.00804584,0.143971,0.0267062,0.00306647,0.029268,0.0586927,0.0804287,0.00209177,0.000924843,2.03167e-05,0.000849854,0.000663155,0,0.827061,true
1445,16,0.0336446,0.000109746,0.335348,0.1,0.0335348,0.0084502,5.8103e-11,0.0084502,296.495,0.0293518,0.873901,0,0.0276708,0.0589966,0.0396398,0.0278707,0.00643303,0.0128802,0.0176782,0.000459811,0.000203015,4.46713e-06,0.000187334,0.000145153,0,0.1815,0.00804498,0.143684,0.0267055,0.00306597,0.0293088,0.058682,0.0805417,0.0020949,0.000924935,2.03522e-05,0.000853492,0.000661316,0,0.826914,true
1446,16,0.0336425,0.000109844,0.335327,0.1,0.0335327,0.00549378,9.32183e-11,0.00549378,296.486,0.0224095,0.873535,0,0.0276713,0.0590276,0.0396393,0.0278721,0.00643304,0.0128885,0.0176781,0.000459907,0.000202669,4.4696e-06,0.000186574,0.000144449,0,0.181691,0.0080453,0.143874,0.026705,0.00306664,0.0292825,0.0586671,0.0804686,0.00209345,0.000922529,2.03451e-05,0.000849265,0.000657516,0,0.827039,true
